sa3_code16,d_15_17_fpeaw_mpeft,d_15_17_fpeaw_mpept,d_15_17_fpeaw_mpeaw,d_15_17_fpeaw_mpehns,d_15_17_fpeaw_mpet,d_15_17_fpeaw_mpulftw,d_15_17_fpeaw_mpulptw,d_15_17_fpeaw_mput,d_15_17_fpeaw_mptlf,d_15_17_fpeaw_mpnlf,d_15_17_fpeaw_mplfsns,d_15_17_fpeaw_t,d_15_17_fphns_mpeft,d_15_17_fphns_mpept,d_15_17_fphns_mpeaw,d_15_17_fphns_mpehns,d_15_17_fphns_mpet,d_15_17_fphns_mpulftw,d_15_17_fphns_mpulptw,d_15_17_fphns_mput,d_15_17_fphns_mptlf,d_15_17_fphns_mpnlf,d_15_17_fphns_mplfsns,d_15_17_fphns_t,d_15_17_fpet_mpeft,d_15_17_fpet_mpept,d_15_17_fpet_mpeaw,d_15_17_fpet_mpehns,d_15_17_fpet_mpet,d_15_17_fpet_mpulftw,d_15_17_fpet_mpulptw,d_15_17_fpet_mput,d_15_17_fpet_mptlf,d_15_17_fpet_mpnlf,d_15_17_fpet_mplfsns,d_15_17_fpet_t,d_15_17_fpulftw_mpeft,d_15_17_fpulftw_mpept,d_15_17_fpulftw_mpeaw,d_15_17_fpulftw_mpehns,d_15_17_fpulftw_mpet,d_15_17_fpulftw_mpulftw,d_15_17_fpulftw_mpulptw,d_15_17_fpulftw_mput,d_15_17_fpulftw_mptlf,d_15_17_fpulftw_mpnlf,d_15_17_fpulftw_mplfsns,d_15_17_fpulftw_t,d_15_17_fpulptw_mpeft,d_15_17_fpulptw_mpept,d_15_17_fpulptw_mpeaw,d_15_17_fpulptw_mpehns,d_15_17_fpulptw_mpet,d_15_17_fpulptw_mpulftw,d_15_17_fpulptw_mpulptw,d_15_17_fpulptw_mput,d_15_17_fpulptw_mptlf,d_15_17_fpulptw_mpnlf,d_15_17_fpulptw_mplfsns,d_15_17_fpulptw_t,d_15_17_fput_mpeft,d_15_17_fput_mpept,d_15_17_fput_mpeaw,d_15_17_fput_mpehns,d_15_17_fput_mpet,d_15_17_fput_mpulftw,d_15_17_fput_mpulptw,d_15_17_fput_mput,d_15_17_fput_mptlf,d_15_17_fput_mpnlf,d_15_17_fput_mplfsns,d_15_17_fput_t,d_15_17_fptlf_mpeft,d_15_17_fptlf_mpept,d_15_17_fptlf_mpeaw,d_15_17_fptlf_mpehns,d_15_17_fptlf_mpet,d_15_17_fptlf_mpulftw,d_15_17_fptlf_mpulptw,d_15_17_fptlf_mput,d_15_17_fptlf_mptlf,d_15_17_fptlf_mpnlf,d_15_17_fptlf_mplfsns,d_15_17_fptlf_t,d_15_17_fpnlf_mpeft,d_15_17_fpnlf_mpept,d_15_17_fpnlf_mpeaw,d_15_17_fpnlf_mpehns,d_15_17_fpnlf_mpet,d_15_17_fpnlf_mpulftw,d_15_17_fpnlf_mpulptw,d_15_17_fpnlf_mput,d_15_17_fpnlf_mptlf,d_15_17_fpnlf_mpnlf,d_15_17_fpnlf_mplfsns,d_15_17_fpnlf_t,d_15_17_fplfsns_mpeft,d_15_17_fplfsns_mpept,d_15_17_fplfsns_mpeaw,d_15_17_fplfsns_mpehns,d_15_17_fplfsns_mpet,d_15_17_fplfsns_mpulftw,d_15_17_fplfsns_mpulptw,d_15_17_fplfsns_mput,d_15_17_fplfsns_mptlf,d_15_17_fplfsns_mpnlf,d_15_17_fplfsns_mplfsns,d_15_17_fplfsns_t,d_15_17_fpt_mpeft,d_15_17_fpt_mpept,d_15_17_fpt_mpeaw,d_15_17_fpt_mpehns,d_15_17_fpt_mpet,d_15_17_fpt_mpulftw,d_15_17_fpt_mpulptw,d_15_17_fpt_mput,d_15_17_fpt_mptlf,d_15_17_fpt_mpnlf,d_15_17_fpt_mplfsns,d_15_17_fpt_t,d_18_20_fpeft_mpeft,d_18_20_fpeft_mpept,d_18_20_fpeft_mpeaw,d_18_20_fpeft_mpehns,d_18_20_fpeft_mpet,d_18_20_fpeft_mpulftw,d_18_20_fpeft_mpulptw,d_18_20_fpeft_mput,d_18_20_fpeft_mptlf,d_18_20_fpeft_mpnlf,d_18_20_fpeft_mplfsns,d_18_20_fpeft_t,d_18_20_fpept_mpeft,d_18_20_fpept_mpept,d_18_20_fpept_mpeaw,d_18_20_fpept_mpehns,d_18_20_fpept_mpet,d_18_20_fpept_mpulftw,d_18_20_fpept_mpulptw,d_18_20_fpept_mput,d_18_20_fpept_mptlf,d_18_20_fpept_mpnlf,d_18_20_fpept_mplfsns,d_18_20_fpept_t,d_18_20_fpeaw_mpeft,d_18_20_fpeaw_mpept,d_18_20_fpeaw_mpeaw,d_18_20_fpeaw_mpehns,d_18_20_fpeaw_mpet,d_18_20_fpeaw_mpulftw,d_18_20_fpeaw_mpulptw,d_18_20_fpeaw_mput,d_18_20_fpeaw_mptlf,d_18_20_fpeaw_mpnlf,d_18_20_fpeaw_mplfsns,d_18_20_fpeaw_t,d_18_20_fphns_mpeft,d_18_20_fphns_mpept,d_18_20_fphns_mpeaw,d_18_20_fphns_mpehns,d_18_20_fphns_mpet,d_18_20_fphns_mpulftw,d_18_20_fphns_mpulptw,d_18_20_fphns_mput,d_18_20_fphns_mptlf,d_18_20_fphns_mpnlf,d_18_20_fphns_mplfsns,d_18_20_fphns_t,d_18_20_fpet_mpeft,d_18_20_fpet_mpept,d_18_20_fpet_mpeaw,d_18_20_fpet_mpehns,d_18_20_fpet_mpet,d_18_20_fpet_mpulftw,d_18_20_fpet_mpulptw,d_18_20_fpet_mput,d_18_20_fpet_mptlf,d_18_20_fpet_mpnlf,d_18_20_fpet_mplfsns,d_18_20_fpet_t,d_18_20_fpulftw_mpeft,d_18_20_fpulftw_mpept,d_18_20_fpulftw_mpeaw,d_18_20_fpulftw_mpehns,d_18_20_fpulftw_mpet,d_18_20_fpulftw_mpulftw,d_18_20_fpulftw_mpulptw,d_18_20_fpulftw_mput,d_18_20_fpulftw_mptlf,d_18_20_fpulftw_mpnlf,d_18_20_fpulftw_mplfsns,d_18_20_fpulftw_t,d_18_20_fpulptw_mpeft,d_18_20_fpulptw_mpept,d_18_20_fpulptw_mpeaw,d_18_20_fpulptw_mpehns,d_18_20_fpulptw_mpet,d_18_20_fpulptw_mpulftw,d_18_20_fpulptw_mpulptw,d_18_20_fpulptw_mput,sa3_name16
30502,3,0,0,0,6,0,0,0,6,0,0,5,6,0,0,3,7,0,0,0,7,0,0,7,532,57,7,5,593,14,0,14,610,30,0,643,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,5,0,0,0,5,0,0,5,12,0,0,0,15,0,0,0,15,0,0,15,543,57,3,5,609,14,0,14,625,30,0,654,81,3,0,0,83,0,0,0,82,12,0,96,4,0,0,0,4,0,0,0,4,0,3,5,623,58,3,5,692,15,0,15,709,42,4,756,142,13,0,0,158,9,0,9,164,6,0,169,121,23,4,4,153,0,0,0,153,0,0,155,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,276,36,5,3,313,11,0,11,326,12,0,336,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,Brisbane Inner - East
30306,8,3,0,0,14,0,0,0,11,0,0,11,7,0,0,5,11,0,0,0,11,0,0,11,494,82,3,8,585,25,4,25,609,43,0,658,6,4,0,0,6,5,0,5,15,3,0,11,4,6,0,0,11,3,0,7,20,4,0,20,8,9,0,0,21,6,0,10,30,3,0,38,501,92,3,8,603,30,4,38,644,47,0,691,131,52,3,17,201,15,7,23,224,87,0,307,3,0,0,0,3,0,0,0,3,0,0,4,639,145,7,21,808,46,10,53,866,137,3,1003,152,27,4,0,188,8,0,8,196,13,0,211,130,39,3,0,172,10,3,14,184,14,0,196,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,4,4,0,0,0,6,0,0,6,284,72,8,4,372,22,3,27,394,26,0,422,4,0,0,0,4,0,0,0,8,0,0,6,5,4,0,0,9,0,0,0,Sunnybank
30401,8,0,0,0,11,0,0,0,11,3,0,16,7,0,0,3,15,0,0,0,15,0,0,14,610,55,8,6,685,21,3,20,706,36,0,740,7,0,0,0,4,0,0,0,8,0,0,8,12,0,0,0,13,0,0,0,13,0,0,14,15,0,0,0,17,0,0,0,20,0,0,19,627,62,8,9,701,23,3,26,728,36,0,761,90,9,3,0,105,6,0,6,109,17,0,124,0,0,0,0,0,0,0,0,0,0,0,0,715,72,6,9,807,27,3,26,833,51,0,887,203,19,0,0,222,8,0,6,233,11,0,247,134,20,5,0,158,6,0,6,163,6,0,164,6,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,346,36,3,5,387,15,0,14,403,13,0,419,6,0,0,3,5,0,0,0,6,0,0,6,9,0,0,0,9,0,0,0,Centenary
30402,17,0,4,0,27,0,0,0,27,0,0,27,0,0,0,10,10,0,0,0,10,0,0,10,1039,91,24,19,1174,36,0,37,1207,36,0,1248,14,3,0,0,14,0,0,0,14,0,0,14,16,0,0,0,21,0,6,5,23,0,0,23,29,8,0,0,33,0,6,5,38,0,0,38,1066,96,26,19,1206,37,5,41,1252,36,0,1284,194,16,3,4,212,10,0,12,226,20,0,241,3,0,0,0,5,0,0,0,5,0,0,5,1258,117,25,20,1424,44,10,53,1475,57,0,1532,317,20,3,0,343,7,0,6,347,11,0,360,253,31,3,4,288,9,0,16,301,15,0,314,9,0,4,0,9,0,0,0,9,0,0,15,0,0,0,0,3,0,0,0,3,0,0,3,578,49,13,3,643,17,3,21,666,27,0,690,4,0,0,0,4,0,0,0,3,0,0,3,13,3,0,0,14,0,0,0,Kenmore - Brookfield - Moggill
30403,15,0,0,0,14,0,0,0,15,0,0,15,6,0,0,0,7,0,0,0,7,0,0,7,598,64,7,6,673,22,3,30,700,20,0,719,8,0,0,0,14,0,0,0,10,0,0,10,11,0,0,0,12,0,0,3,8,0,0,15,19,0,0,3,23,3,0,4,21,0,0,22,618,64,7,3,694,26,8,34,724,21,0,746,148,16,3,3,175,10,0,10,177,19,0,199,0,0,0,0,0,0,0,0,0,0,0,0,767,79,14,8,868,34,8,41,903,42,0,946,166,16,3,0,187,9,0,12,199,13,0,210,155,21,0,0,176,9,0,9,189,5,0,188,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,331,34,4,3,367,22,0,24,388,16,0,413,6,0,0,0,6,7,0,7,8,0,0,12,11,0,0,0,11,3,0,3,Sherwood - Indooroopilly
30503,9,0,4,0,14,0,0,0,14,0,0,18,3,0,0,7,9,0,0,0,9,3,0,13,952,88,9,17,1071,15,0,15,1084,50,0,1129,8,0,0,0,4,0,0,0,4,0,0,10,11,0,0,0,18,0,0,0,19,0,0,17,21,0,0,0,23,0,0,0,26,3,0,27,975,94,9,21,1089,12,0,12,1102,49,0,1152,143,20,3,0,167,3,0,3,171,27,0,196,0,0,0,0,0,0,0,0,0,0,0,0,1114,110,11,23,1257,15,0,15,1272,72,0,1351,268,22,3,0,294,6,3,12,307,14,0,323,259,26,0,4,292,5,0,5,301,17,0,320,0,0,3,0,5,0,0,0,5,0,0,10,3,0,0,9,6,0,0,0,6,0,0,11,534,52,8,9,604,10,3,12,624,34,0,654,3,0,0,0,5,0,0,0,5,0,0,8,8,0,0,0,8,0,0,0,Brisbane Inner - North
30504,11,0,0,0,9,0,0,0,9,0,0,9,3,3,0,0,5,0,0,0,11,0,0,11,784,79,13,3,880,18,3,24,906,29,0,929,8,0,0,0,8,0,0,0,6,3,0,8,4,3,0,0,6,0,0,0,6,0,0,6,15,3,0,0,11,3,0,3,15,3,0,20,798,80,13,3,893,26,3,26,920,25,0,946,128,4,0,3,140,4,0,4,140,13,0,156,0,0,0,0,0,0,0,0,0,0,0,0,924,88,9,9,1033,25,3,31,1059,44,0,1104,220,15,5,3,240,3,0,9,252,10,0,257,221,23,0,0,243,0,0,0,247,7,0,252,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,445,43,3,0,496,12,0,10,507,14,0,520,5,0,0,0,3,0,0,0,3,5,0,7,3,0,0,0,8,0,0,0,Brisbane Inner - West
30601,13,0,0,0,13,3,0,3,17,4,0,19,10,0,0,3,18,0,0,0,21,0,0,19,790,105,14,12,921,27,3,30,949,45,0,998,8,0,0,0,13,0,0,0,14,3,0,20,16,0,0,0,18,3,0,3,24,3,0,24,28,4,0,0,31,0,0,3,38,5,0,46,818,109,14,10,951,34,3,32,987,55,0,1037,100,13,3,5,116,5,0,5,123,14,0,142,0,0,0,0,0,0,0,0,0,0,0,0,923,119,19,17,1071,40,3,39,1112,65,0,1181,62,7,4,0,74,3,0,5,75,8,0,84,27,6,0,3,31,0,0,3,34,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,11,4,3,106,3,0,4,107,10,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cairns - North
30602,22,0,6,0,31,0,0,0,30,0,0,30,4,3,0,8,19,0,0,0,16,3,0,19,1034,162,23,18,1238,31,4,36,1274,87,4,1358,12,0,0,0,19,11,0,11,32,4,0,34,10,7,0,0,18,3,3,8,25,3,0,30,24,10,0,0,34,15,3,18,56,11,0,61,1065,165,23,18,1273,48,6,53,1329,93,4,1423,169,26,0,8,204,10,3,12,212,94,0,309,0,0,0,3,4,0,0,0,4,0,3,6,1235,198,29,28,1482,52,10,65,1547,186,7,1740,82,5,0,0,91,0,0,0,91,5,0,103,74,13,0,0,85,0,0,0,86,3,0,90,7,0,3,0,13,0,0,0,13,0,0,10,0,0,0,4,5,0,0,0,5,0,0,9,168,18,3,4,192,0,0,0,199,14,0,209,0,0,0,0,0,4,0,4,3,0,0,6,0,0,0,0,0,0,0,0,Cairns - South
30603,3,0,0,0,6,0,0,0,6,0,0,5,0,0,0,3,3,0,0,0,3,0,0,4,356,64,12,8,438,14,0,12,454,29,0,480,3,0,3,0,6,4,0,4,14,0,0,14,4,0,0,0,4,0,0,0,9,3,0,6,12,0,3,0,12,4,0,8,23,3,0,21,366,64,12,8,450,18,5,20,472,33,0,508,56,6,0,10,71,11,0,12,83,47,0,128,0,0,0,0,0,0,0,0,0,0,0,3,424,69,17,15,526,31,4,31,559,79,3,635,4,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,11,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,21,0,0,0,17,0,0,17,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,Innisfail - Cassowary Coast
30604,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,104,15,0,3,129,3,0,4,130,5,0,134,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,106,19,0,3,131,3,0,4,134,5,0,137,11,3,0,0,10,0,0,0,11,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,120,17,0,6,144,3,3,3,147,8,0,158,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Port Douglas - Daintree
30605,7,0,3,0,13,0,0,0,13,0,0,13,0,0,0,3,5,0,0,0,8,3,0,13,417,71,17,14,522,5,8,12,536,40,0,582,0,0,0,0,0,3,0,3,3,0,0,8,3,0,0,0,3,0,0,0,3,0,0,5,8,0,0,0,8,3,0,3,8,4,0,8,423,76,17,14,530,10,8,17,546,45,0,594,54,12,5,3,79,5,0,5,80,34,0,114,0,0,0,0,0,0,0,0,0,0,0,3,480,83,25,19,605,14,8,26,628,75,0,709,21,4,0,0,21,0,0,0,21,3,0,26,15,0,0,0,22,0,0,0,22,0,0,25,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,50,0,0,0,50,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tablelands (East) - Kuranda
30701,3,0,0,0,7,0,0,0,7,0,0,9,6,0,0,5,13,0,0,0,13,0,0,13,467,45,13,11,534,3,0,8,543,23,0,561,5,0,0,0,7,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,3,0,6,5,3,0,0,8,0,0,4,9,3,0,14,473,41,13,7,544,10,3,11,554,25,0,579,68,6,4,3,77,5,0,6,82,25,0,104,0,0,0,0,0,0,0,0,0,0,0,0,541,47,17,15,617,11,3,15,630,49,0,684,12,7,0,0,13,0,0,0,13,0,0,15,14,3,0,0,17,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,19,6,0,0,33,0,0,0,33,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darling Downs (West) - Maranoa
30702,0,0,3,0,3,0,0,0,7,0,0,7,7,0,0,5,10,0,0,0,9,0,0,9,557,50,9,14,628,12,3,13,641,20,0,664,11,0,0,0,10,0,0,0,10,4,0,13,13,0,0,0,14,0,0,0,14,0,0,14,20,0,3,0,24,0,0,0,26,4,0,25,579,46,14,14,650,13,3,14,669,23,0,688,107,14,7,3,135,5,0,5,137,33,0,175,0,0,0,0,0,0,0,0,0,0,0,0,681,63,15,16,782,18,3,20,807,55,0,863,28,0,0,0,27,3,0,3,32,0,0,28,22,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,55,0,0,0,52,3,0,3,59,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darling Downs - East
30703,11,0,5,0,13,0,0,0,13,3,0,15,3,0,0,9,9,0,0,0,9,3,0,10,531,89,6,12,641,8,3,13,652,60,3,712,3,0,0,0,6,3,0,3,4,0,0,9,10,0,0,0,10,0,0,0,9,0,0,6,11,0,0,0,14,4,0,4,15,0,0,18,541,89,6,19,650,13,3,16,666,59,3,727,114,24,0,4,137,4,0,4,140,41,0,187,3,0,0,0,3,0,0,0,3,0,0,4,653,108,9,21,790,18,3,17,812,103,3,915,21,0,0,0,21,0,0,0,21,0,0,21,29,6,0,0,36,0,0,0,37,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,59,0,0,0,59,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,Granite Belt
30801,7,0,0,0,6,0,0,0,12,3,0,13,3,0,0,4,11,0,0,0,11,0,0,11,338,12,11,10,374,11,0,11,386,19,0,404,3,0,0,3,9,4,0,4,13,0,0,14,12,0,0,0,12,3,0,3,15,0,0,12,18,0,0,3,17,3,0,3,25,3,0,24,352,12,11,12,393,13,0,13,409,20,0,424,57,6,4,3,73,0,0,0,73,13,0,86,0,0,0,0,0,0,0,0,0,0,0,0,414,21,12,15,464,13,0,15,477,27,0,507,6,0,0,0,8,0,0,0,8,0,0,8,4,0,0,0,9,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,13,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Highlands (Qld)
30803,25,6,6,0,40,3,0,3,41,0,0,48,8,0,0,10,19,0,0,0,19,3,0,21,1414,125,37,20,1607,58,6,66,1667,91,0,1760,28,3,0,0,34,14,0,14,41,4,0,51,26,3,0,0,30,4,0,4,38,3,0,41,56,7,4,0,68,11,0,14,83,12,0,91,1474,137,44,21,1667,70,9,76,1749,102,0,1850,217,32,11,0,261,12,0,13,276,73,0,343,0,0,0,0,3,0,0,0,3,0,0,3,1696,166,55,25,1938,82,12,92,2031,171,0,2199,140,26,4,3,172,0,0,0,172,14,0,189,99,9,4,0,110,0,0,3,114,12,0,122,7,3,4,0,11,0,0,0,11,4,0,15,0,0,0,0,3,0,0,0,3,0,0,5,241,36,13,5,297,0,0,3,302,32,0,331,3,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0,4,0,0,0,Rockhampton
30804,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,5,3,0,0,0,3,0,0,9,185,12,3,5,208,3,0,3,210,3,0,213,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,6,0,0,6,9,0,0,0,9,0,0,0,9,0,0,9,191,12,3,5,217,0,0,0,218,3,0,225,28,0,0,4,33,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,3,3,225,12,3,13,249,5,0,5,256,7,3,264,6,0,0,0,6,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biloela
30805,11,3,3,0,13,0,0,0,13,0,0,17,6,0,0,11,20,0,0,0,20,0,0,24,859,56,18,17,949,38,3,36,987,32,3,1016,19,0,0,0,22,15,0,15,32,0,0,37,35,3,0,0,37,3,0,3,38,0,0,43,54,3,0,0,54,18,0,18,76,3,0,80,910,59,18,18,1001,52,3,55,1059,33,3,1096,181,9,8,6,200,17,0,17,218,32,0,248,3,0,0,0,3,0,0,0,3,0,0,3,1085,72,24,30,1208,64,3,68,1275,68,9,1348,20,0,0,0,23,0,0,0,23,6,0,29,23,0,0,0,22,3,0,3,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,39,0,0,3,45,3,0,3,50,6,0,51,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,Gladstone
30901,12,0,0,0,18,0,0,0,18,0,0,18,0,0,0,5,12,0,0,0,10,0,0,10,621,85,17,6,730,13,3,16,740,32,0,772,10,3,0,0,13,3,0,3,16,0,0,19,8,3,0,0,11,0,0,0,12,0,0,15,17,3,0,0,22,3,0,4,30,3,0,27,636,91,19,11,750,12,7,15,769,32,0,806,94,21,0,0,121,0,0,0,122,25,0,147,0,0,0,0,0,3,0,3,3,0,0,3,736,106,17,10,866,16,3,21,891,60,0,951,125,10,7,0,132,3,0,3,140,16,3,150,106,17,0,0,119,3,0,3,121,5,0,130,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,5,3,0,0,0,3,0,0,10,230,24,3,5,260,6,0,8,268,19,3,288,3,0,0,0,3,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,Broadbeach - Burleigh
30902,9,5,3,0,17,0,0,0,17,0,0,17,3,0,0,3,8,0,0,0,10,4,0,9,613,76,21,7,719,12,0,12,728,24,0,753,9,0,0,0,9,0,0,0,9,0,0,9,13,0,0,0,9,0,0,0,9,0,0,15,21,0,0,0,16,0,0,0,16,0,0,22,632,72,21,7,737,12,0,12,747,25,0,770,109,12,0,0,129,3,0,5,133,27,0,153,3,0,0,0,3,0,0,0,3,0,0,3,744,84,23,8,864,12,3,19,880,52,3,935,86,13,0,0,101,0,0,4,104,3,0,106,98,22,3,0,122,4,0,3,128,7,0,137,0,3,3,0,4,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,186,35,7,0,233,3,0,4,241,10,0,252,3,0,0,0,3,0,0,0,5,0,0,3,3,0,0,0,3,0,0,0,Coolangatta
30903,5,4,0,0,12,0,0,0,12,0,0,12,4,0,0,0,5,0,0,0,4,0,0,4,535,85,3,5,628,18,3,20,647,38,0,687,7,3,0,0,10,0,0,0,10,0,0,14,12,10,0,0,19,0,0,0,21,3,0,26,23,9,0,3,35,0,0,0,38,0,0,37,554,97,3,6,664,19,3,19,685,41,0,725,105,29,3,0,143,8,0,8,155,45,0,199,0,0,0,0,3,0,0,0,3,0,5,4,661,126,6,13,805,30,8,34,841,85,5,932,101,14,3,0,123,3,0,5,121,7,0,127,82,18,3,3,107,3,0,3,115,3,0,119,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,5,190,35,4,6,236,12,0,13,245,9,0,259,4,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,7,Gold Coast - North
30904,4,0,4,0,10,0,0,0,10,0,0,8,0,3,0,0,3,0,0,0,3,0,0,3,267,38,8,7,322,7,3,11,329,14,0,344,5,0,0,0,3,0,0,0,4,0,0,9,3,0,3,0,6,0,0,0,6,0,0,6,6,0,3,0,6,0,0,0,12,0,0,13,275,41,15,7,331,13,3,10,345,18,0,356,49,6,6,0,60,0,0,0,58,7,0,72,0,0,0,0,0,0,0,0,0,0,0,3,323,52,15,7,392,10,3,17,408,21,3,429,31,4,4,0,40,3,0,3,44,4,0,45,26,7,0,0,29,0,0,0,29,0,0,32,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,4,0,0,0,4,0,0,4,59,8,3,4,79,3,0,3,79,6,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Coast Hinterland
30908,3,0,0,0,6,0,0,0,6,0,0,6,3,0,0,10,14,0,0,0,15,0,0,15,591,96,12,15,705,20,0,20,722,35,0,758,10,3,0,3,13,3,0,3,12,0,0,12,11,3,0,0,17,0,0,0,17,0,0,17,18,3,0,3,24,3,0,3,26,0,0,26,611,99,12,14,735,21,0,21,750,35,0,787,134,16,8,0,156,8,3,10,170,31,0,201,0,0,0,0,3,0,0,0,3,0,0,3,746,116,18,14,887,31,3,28,922,70,0,988,133,20,0,0,153,8,0,8,154,5,0,167,104,19,0,0,126,8,0,7,129,13,0,148,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,239,41,4,4,281,8,0,10,293,21,0,317,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,0,0,0,Robina
30909,12,3,3,0,17,0,0,0,17,0,0,17,3,4,0,0,4,0,0,0,4,0,0,4,567,93,11,5,681,11,5,15,694,45,0,743,7,3,0,0,11,0,0,3,12,3,0,15,16,0,0,0,15,0,0,0,14,0,0,14,19,3,0,0,24,4,0,7,29,3,0,31,587,93,11,5,701,14,5,22,723,44,0,771,117,32,4,0,156,8,4,13,167,26,0,191,0,0,0,0,0,0,0,0,0,0,0,0,707,124,15,12,854,22,12,37,892,75,0,963,111,13,0,0,128,3,0,3,131,12,0,138,97,30,0,0,125,0,0,0,120,10,0,138,3,0,4,0,7,0,0,0,7,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,211,37,7,0,256,3,0,3,256,25,0,287,0,0,0,0,0,3,0,5,7,0,0,7,0,3,0,0,5,0,0,0,Southport
30910,5,0,0,0,11,0,0,0,10,0,0,11,3,0,0,0,4,0,0,0,4,0,0,4,326,46,4,3,387,9,3,6,397,22,0,419,6,0,0,0,6,0,0,0,9,0,0,9,5,3,0,0,11,0,0,0,11,0,0,9,12,3,0,0,16,0,0,0,16,0,0,18,343,51,4,3,404,5,3,9,409,23,0,438,54,10,3,0,69,0,0,0,68,11,0,83,0,0,0,3,3,0,0,0,3,0,0,3,398,61,9,5,469,8,3,12,483,36,0,521,63,16,3,0,82,3,3,3,83,6,0,89,60,6,0,0,68,0,0,3,67,7,0,79,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,125,26,4,0,154,3,3,3,161,13,0,170,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,Surfers Paradise
