SA3_MAIN11,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_estat_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_estat_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_estat_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_over_LT_Real_eSte_agent,R_650_over_LT_Ste_ter_hsg_aut,R_650_over_LT_Psn_not_Sme_hhd,R_650_ovr_LT_hs_coop_com_ch_g,R_650_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_650_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot,SA3_NAME11
50802,3,82,24,10,77,44,240,0,98,0,4,16,0,118,17,119,28,11,72,3,250,37,84,38,3,56,0,218,37,22,18,6,16,0,99,25,26,24,0,20,0,95,59,13,35,0,12,0,119,70,7,25,0,7,0,109,36,0,11,0,6,0,53,12,3,0,0,0,0,15,10,4,7,0,6,0,27,9,21,21,0,39,8,98,315,479,231,34,327,55,1441,Gascoyne
50803,3,276,71,137,315,132,934,8,139,14,48,37,3,249,38,219,69,56,191,9,582,114,168,88,6,200,8,584,114,45,98,5,64,3,329,312,41,140,10,42,0,545,548,26,193,0,31,3,801,506,11,104,0,24,3,648,168,3,41,0,7,5,224,80,0,4,0,5,0,89,28,0,4,0,3,3,38,50,54,35,15,53,12,219,1969,982,861,277,972,181,5242,Goldfields
50804,13,728,51,577,352,143,1864,7,298,5,51,99,4,464,14,374,20,42,275,5,730,16,258,26,7,210,0,517,7,113,25,5,76,0,226,30,85,44,7,60,0,226,55,86,52,3,47,0,243,95,49,89,3,38,0,274,158,12,72,5,21,0,268,168,3,50,3,10,0,234,245,9,79,0,41,0,374,49,152,27,46,113,20,407,857,2167,540,749,1342,172,5827,Kimberley
50805,11,156,179,29,243,204,822,4,254,31,20,40,0,349,46,363,192,49,90,12,752,273,222,240,16,129,10,890,182,60,210,3,65,0,520,409,44,267,4,48,0,772,509,12,269,3,32,4,829,474,3,179,3,19,0,678,73,3,32,3,7,0,118,7,3,4,0,0,0,14,13,3,11,0,3,5,35,33,91,75,4,101,13,317,2034,1214,1689,134,777,248,6096,Mid West
50806,143,193,43,160,3063,218,3820,6,166,0,23,226,3,424,20,320,10,38,879,4,1271,25,234,7,12,259,3,540,9,65,3,11,128,0,216,11,59,14,7,96,0,187,23,46,4,5,108,3,189,29,37,16,3,57,3,145,21,26,25,0,52,0,124,27,13,11,0,26,0,77,758,3,200,0,192,7,1160,258,114,65,14,553,24,1028,1330,1276,398,273,5639,265,9181,Pilbara
50901,10,124,239,26,203,240,842,10,241,44,40,26,6,367,126,347,259,89,105,11,937,271,183,292,47,93,3,889,226,39,247,12,29,3,556,608,26,281,5,42,3,965,683,7,249,6,21,3,969,270,0,58,3,4,3,338,18,0,7,0,3,0,28,5,0,5,0,0,0,10,9,0,11,0,8,3,31,24,72,88,15,59,12,270,2260,1039,1780,243,593,287,6202,Albany
50902,5,139,317,44,348,295,1148,3,208,63,32,57,10,373,42,291,284,42,165,9,833,103,178,315,12,99,5,712,106,38,190,4,42,3,383,188,10,176,4,23,10,411,195,6,140,0,18,0,359,101,6,65,0,17,0,189,22,0,13,0,0,0,35,4,0,3,0,0,0,7,5,0,13,0,0,0,18,15,47,83,4,107,12,268,789,923,1662,142,876,344,4736,Wheat Belt - North
50903,4,47,157,16,182,144,550,3,84,29,29,21,5,171,16,164,139,38,75,9,441,73,79,137,19,54,0,362,37,23,79,3,11,3,156,61,11,45,0,11,0,128,52,4,34,0,6,3,99,24,0,31,0,9,0,64,15,0,8,0,0,0,23,7,0,3,0,0,0,10,0,0,5,0,4,0,9,4,26,48,0,58,8,144,296,438,715,105,431,172,2157,Wheat Belt - South
50605,3,27,105,3,10,63,211,0,73,6,0,0,0,79,7,84,52,23,17,5,188,15,32,89,10,6,5,157,15,6,105,4,7,0,137,67,22,126,4,7,0,226,343,0,342,4,17,0,706,612,0,304,0,24,3,943,162,0,61,0,3,0,226,29,0,11,0,0,0,40,14,0,13,0,3,0,30,22,13,37,11,9,7,99,1289,257,1251,59,103,83,3042,Kalamunda
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (WA)
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (WA)
60101,0,70,16,7,3,13,109,0,246,3,3,0,0,252,3,233,15,7,3,3,264,50,204,33,13,10,4,314,67,97,46,0,4,0,214,162,12,84,0,14,0,272,104,3,58,0,9,0,174,27,4,20,0,3,0,54,8,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,36,15,3,3,8,70,426,908,293,33,49,28,1737,Brighton
60102,3,114,62,0,8,53,240,0,359,10,7,7,4,387,37,268,106,22,12,0,445,84,163,164,20,14,3,448,98,82,155,0,18,0,353,351,90,310,3,29,5,788,444,19,351,3,29,11,857,253,3,150,0,4,0,410,56,3,25,0,6,0,90,11,3,11,0,0,0,25,5,3,15,0,3,0,26,19,54,31,11,9,6,130,1361,1161,1390,66,139,82,4199,Hobart - North East
60103,5,159,87,10,11,66,338,11,639,25,75,11,15,776,95,393,179,53,35,8,763,272,195,353,31,40,10,901,201,104,281,6,35,6,633,628,112,449,9,70,4,1272,702,26,431,21,57,6,1243,129,11,89,0,21,3,253,7,0,13,0,0,0,20,4,4,0,0,0,0,8,6,6,17,4,4,3,40,21,76,59,4,20,13,193,2081,1725,1983,213,304,134,6440,Hobart - North West
60104,3,19,47,8,4,36,117,0,121,12,12,0,0,145,7,88,54,30,3,3,185,29,39,95,32,4,0,199,30,13,88,3,6,3,143,143,23,160,3,22,0,351,425,17,257,8,23,0,730,257,0,133,0,9,3,402,50,3,13,0,3,0,69,7,0,0,0,0,0,7,4,0,8,0,0,0,12,8,13,20,3,5,4,53,963,336,887,99,79,49,2413,Hobart - South and West
60105,9,95,80,39,25,68,316,9,282,36,8,0,0,335,86,118,207,91,21,6,529,361,51,370,39,41,6,868,213,11,257,7,16,3,507,508,15,395,10,20,3,951,762,23,526,10,27,10,1358,704,0,426,9,14,5,1158,261,3,119,4,6,5,398,76,4,44,5,0,0,129,49,8,36,3,5,3,104,33,37,54,8,17,7,156,3071,647,2550,233,192,116,6809,Hobart Inner
60106,3,0,42,0,8,29,82,0,22,10,4,5,0,41,7,23,51,10,3,0,94,45,17,91,4,8,0,165,41,7,55,0,8,4,115,103,11,121,0,10,0,245,132,4,92,0,6,0,234,45,0,11,0,3,0,59,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,7,14,0,3,3,30,386,91,490,18,54,36,1075,Sorell - Dodges Ferry
60201,11,220,121,37,25,92,506,21,752,45,32,16,7,873,248,434,348,75,66,18,1189,766,294,605,41,71,15,1792,541,98,430,14,45,11,1139,1130,76,601,3,53,18,1881,959,23,445,14,47,8,1496,274,3,100,0,3,6,386,50,0,26,0,3,3,82,18,0,0,0,0,0,18,18,3,19,0,4,3,47,50,85,56,24,19,20,254,4086,1988,2796,240,352,201,9663,Launceston
60202,0,11,83,0,35,72,201,5,31,26,13,14,0,89,26,38,110,25,23,3,225,106,21,153,7,28,3,318,85,15,84,0,14,3,201,149,9,71,5,9,7,250,71,0,42,0,0,0,113,23,0,6,0,0,0,29,7,0,0,0,0,0,7,0,0,0,0,0,0,0,4,3,4,0,0,0,11,4,7,22,0,16,3,52,480,135,601,50,139,91,1496,Meander Valley - West Tamar
60203,3,75,179,38,144,151,590,3,186,64,23,30,6,312,93,122,226,38,64,12,555,337,97,322,10,37,8,811,210,17,146,0,8,0,381,203,15,106,0,7,3,334,100,0,46,4,0,0,150,27,4,8,0,0,0,39,3,0,4,0,0,0,7,0,0,0,0,0,0,0,7,3,6,0,3,0,19,16,19,46,12,42,6,141,1002,538,1153,125,335,186,3339,North East
60301,3,3,78,0,67,48,199,3,11,21,10,8,4,57,9,11,66,4,26,3,119,38,3,76,0,8,3,128,24,0,30,0,8,0,62,26,0,23,0,6,0,55,21,0,20,0,0,0,41,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,3,23,0,29,3,61,131,31,340,14,155,61,732,Central Highlands (Tas.)
60302,0,14,62,3,21,51,151,3,25,13,0,4,4,49,11,24,92,3,18,3,151,69,15,101,9,16,0,210,66,7,71,15,13,3,175,115,0,79,5,9,3,211,107,0,47,0,11,0,165,16,0,10,0,0,0,26,0,0,3,0,0,0,3,0,0,4,0,0,0,4,7,0,0,0,0,0,7,12,3,20,4,9,0,48,406,88,502,39,101,64,1200,Huon - Bruny Island
50604,10,109,126,13,21,85,364,3,229,14,8,3,3,260,9,277,121,60,31,10,508,46,155,185,34,47,0,467,66,65,233,3,27,4,398,226,64,390,7,28,0,715,1365,17,917,3,90,22,2414,1412,15,631,0,48,13,2119,367,4,132,0,12,3,518,40,3,14,0,0,0,57,37,5,16,0,10,0,68,42,83,109,9,24,24,291,3623,1026,2888,137,341,164,8179,Gosnells
60303,4,4,36,0,16,29,89,0,8,3,0,7,0,18,12,11,53,5,8,3,92,47,7,109,0,19,3,185,40,0,51,0,3,0,94,27,3,34,0,3,0,67,5,0,5,0,0,0,10,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,5,0,18,141,37,302,5,61,35,581,South East Coast
60401,4,159,88,15,22,76,364,11,481,35,32,15,5,579,176,356,243,35,53,9,872,539,279,379,21,53,10,1281,337,30,267,5,33,10,682,455,21,270,4,28,5,783,212,3,80,10,7,0,312,34,6,9,0,3,0,52,7,3,0,0,0,0,10,0,0,0,0,0,3,3,6,6,7,0,0,4,23,35,56,38,4,12,6,151,1816,1400,1416,126,226,128,5112,Burnie - Ulverstone
60402,4,123,106,16,26,82,357,7,338,19,28,10,8,410,66,282,186,29,30,5,598,272,233,308,23,58,9,903,259,45,280,4,27,0,615,532,16,318,7,23,11,907,243,4,121,9,13,0,390,42,0,19,0,0,0,61,5,0,0,0,0,0,5,4,0,0,0,0,0,4,7,0,6,0,0,0,13,17,46,41,3,19,10,136,1458,1087,1404,119,206,125,4399,Devonport
60403,11,25,110,23,214,96,479,12,42,20,16,4,5,99,116,36,168,28,46,4,398,181,30,177,0,23,4,415,57,5,55,0,10,0,127,58,0,23,0,5,0,86,11,0,21,0,0,0,32,3,0,4,0,3,0,10,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,16,6,33,4,44,5,108,465,147,615,71,349,114,1761,West Coast
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (Tas.)
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (Tas.)
70101,3,204,27,46,41,33,354,0,49,0,3,13,0,65,11,41,34,5,19,0,110,26,32,38,0,151,0,247,19,18,44,3,114,4,202,56,18,54,0,89,3,220,192,8,120,3,57,3,383,567,8,225,0,16,3,819,561,4,159,0,20,4,748,463,0,109,3,16,3,594,492,0,145,0,19,3,659,43,23,30,8,43,4,151,2433,405,985,71,598,60,4552,Darwin City
70102,6,346,64,20,43,56,535,0,189,4,7,3,0,203,4,238,39,21,18,0,320,30,122,77,20,125,5,379,47,68,86,3,129,3,336,143,68,141,0,153,5,510,416,204,284,10,102,10,1026,791,36,493,11,61,9,1401,656,9,312,5,28,7,1017,221,3,110,3,6,4,347,176,3,69,0,17,4,269,31,90,46,5,40,16,228,2521,1376,1725,105,725,119,6571,Darwin Suburbs
70103,3,8,48,35,19,67,180,0,3,6,0,9,0,18,3,0,42,0,10,3,58,3,0,41,0,15,0,59,4,0,46,0,7,0,57,7,0,56,0,12,0,75,19,0,81,0,7,0,107,46,0,80,0,6,5,137,77,0,74,0,0,0,151,46,3,34,0,0,0,83,24,0,11,3,0,0,38,4,4,19,0,10,0,37,236,18,538,38,95,75,1000,Litchfield
70104,3,255,20,6,69,26,379,0,145,0,0,0,0,145,5,173,15,5,13,3,214,5,79,13,0,113,0,210,9,52,21,0,253,0,335,18,34,51,0,86,0,189,147,56,94,0,28,0,325,572,4,241,0,30,9,856,581,4,190,0,22,0,797,278,0,64,0,10,0,352,97,0,22,0,6,0,125,34,66,26,4,60,4,194,1749,868,757,15,690,42,4121,Palmerston
80103,0,15,4,10,4,4,37,0,14,0,0,3,0,17,0,3,6,8,19,0,36,7,4,7,0,6,0,24,4,5,14,0,4,0,27,4,3,9,0,3,0,19,9,0,20,0,5,0,34,5,0,10,3,4,0,22,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,29,44,79,21,48,7,228,Fyshwick - Pialligo - Hume
70202,0,229,12,64,96,37,438,0,30,0,13,4,0,47,0,42,17,20,17,0,96,4,14,12,3,12,3,48,8,4,19,5,9,0,45,3,7,9,4,6,0,29,5,5,10,0,6,0,26,11,7,4,0,8,0,30,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,53,13,14,48,0,132,35,391,99,123,211,40,899,Barkly
70203,0,703,20,228,435,130,1516,0,122,7,21,45,0,195,0,159,11,16,30,0,216,0,77,18,7,18,0,120,3,14,7,6,3,0,33,6,20,14,0,5,0,45,5,13,16,0,0,0,34,6,0,6,0,5,0,17,3,3,3,0,0,0,9,0,0,5,0,0,0,5,0,0,0,0,3,0,3,0,114,7,24,71,4,220,23,1225,114,302,615,134,2413,Daly - Tiwi - West Arnhem
70204,72,386,8,184,834,91,1575,24,51,0,20,139,0,234,3,116,0,47,55,0,221,0,28,0,9,23,0,60,4,12,0,4,10,0,30,0,15,0,7,5,0,27,3,0,0,3,9,0,15,0,3,7,0,9,0,19,3,0,3,0,3,0,9,0,0,0,0,0,0,0,4,0,12,0,0,0,16,8,86,18,36,95,10,253,121,697,48,310,1182,101,2459,East Arnhem
70205,6,457,32,287,224,73,1079,0,100,0,31,9,0,140,7,137,17,61,76,3,301,11,84,31,18,89,3,236,17,29,22,0,117,3,188,54,29,47,0,54,3,187,68,22,37,0,38,3,168,85,7,32,0,7,0,131,21,0,9,0,6,0,36,0,0,0,0,0,0,0,0,0,4,0,6,0,10,9,61,14,21,63,0,168,278,926,245,418,689,88,2644,Katherine
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (NT)
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (NT)
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (OT)
70201,12,811,35,276,448,164,1746,3,158,4,12,60,5,242,0,152,24,37,81,7,301,13,78,56,16,116,5,284,29,35,46,0,31,0,141,116,20,76,4,42,3,261,230,37,114,6,28,0,415,373,34,166,3,31,8,615,341,3,100,0,28,3,475,93,0,45,3,7,0,148,71,0,28,0,4,0,103,30,242,29,28,164,22,515,1311,1570,723,385,1040,217,5246,Alice Springs
80101,6,239,98,8,10,63,424,3,493,4,15,3,5,523,3,506,63,12,14,4,602,14,289,93,15,12,4,427,32,108,97,8,20,0,265,63,128,132,13,35,3,374,325,141,402,14,48,0,930,2042,305,1004,6,63,12,3432,894,16,474,3,29,3,1419,196,6,126,0,11,0,339,88,5,75,0,5,0,173,36,137,70,20,19,15,297,3702,2373,2638,114,269,109,9205,Belconnen
80102,3,0,0,0,9,6,18,0,0,0,0,4,0,4,0,9,3,0,9,0,21,3,3,0,0,0,0,6,3,3,0,3,3,0,12,3,0,3,0,0,0,6,0,3,3,0,5,0,11,0,0,6,0,0,3,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,18,18,3,30,12,93,Cotter - Namadgi
80104,0,29,39,4,8,16,96,0,100,0,3,3,0,106,5,107,19,15,16,0,162,4,63,27,5,32,3,134,7,24,24,3,142,3,203,20,39,40,8,224,0,331,100,55,99,20,191,3,468,1043,38,423,3,51,3,1561,734,4,263,0,28,0,1029,291,0,139,0,16,3,449,112,3,61,0,4,3,183,17,25,42,3,28,4,119,2333,487,1176,64,743,38,4841,Gungahlin
80105,7,312,58,39,16,45,477,3,585,6,10,0,6,610,8,397,43,24,11,0,483,22,312,71,19,42,0,466,25,74,61,12,44,0,216,81,89,110,11,61,0,352,297,106,239,22,51,3,718,1172,107,560,11,45,4,1899,1140,16,561,6,15,6,1744,464,3,218,0,10,3,698,284,7,98,3,12,3,407,45,103,42,7,22,16,235,3548,2111,2067,164,329,86,8305,North Canberra
80106,0,172,43,3,7,38,263,0,236,3,5,0,0,244,0,139,22,23,5,4,193,11,94,15,6,4,0,130,12,34,29,0,5,0,80,33,46,26,0,5,3,113,73,32,65,7,9,0,186,642,41,224,0,16,0,923,594,19,224,3,11,0,851,271,4,95,0,4,0,374,341,5,85,0,4,3,438,30,65,22,8,5,4,134,2007,887,853,55,75,52,3929,South Canberra
80107,3,205,84,10,8,46,356,3,397,3,10,0,0,413,5,442,31,15,6,0,499,11,225,56,10,21,0,323,18,103,47,0,37,0,205,19,145,103,3,29,0,299,170,158,308,8,32,3,679,1456,294,822,6,42,8,2628,649,11,279,0,26,9,974,133,3,62,3,4,3,208,49,6,21,0,0,0,76,29,112,53,0,12,8,214,2545,2101,1869,65,217,77,6874,Tuggeranong
80108,3,54,37,10,4,21,129,0,158,3,7,0,0,168,3,110,11,8,0,0,132,3,75,17,5,0,0,100,13,22,27,3,11,0,76,31,44,33,0,12,3,123,106,27,71,0,9,0,213,304,64,136,0,12,3,519,183,7,90,0,7,3,290,47,5,32,0,0,0,84,28,3,10,0,3,0,44,7,37,15,8,4,3,74,728,606,482,41,62,33,1952,Weston Creek
80109,3,101,50,7,9,41,211,0,212,3,24,3,3,245,10,138,25,10,0,3,186,28,87,46,5,5,4,175,39,39,31,0,19,0,128,111,45,85,7,11,0,259,367,40,178,0,17,5,607,686,62,329,0,20,3,1100,506,5,213,0,15,0,739,166,3,56,3,3,3,234,122,7,37,0,8,0,174,19,42,22,10,9,5,107,2057,781,1075,66,119,67,4165,Woden
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (ACT)
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (ACT)
90101,0,33,7,0,41,6,87,0,19,0,0,6,0,25,0,14,0,0,3,0,17,0,17,3,0,3,0,23,0,6,8,0,0,0,14,0,4,7,0,3,0,14,7,3,8,0,0,0,18,0,0,4,0,0,0,4,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,8,0,13,7,96,55,0,64,6,228,Christmas Island
90102,0,6,0,0,12,4,22,0,0,0,0,4,0,4,0,16,0,0,0,3,19,0,14,0,0,0,3,17,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,14,0,0,4,0,18,3,53,4,0,20,10,90,Cocos (Keeling) Islands
90103,0,0,4,33,0,0,37,0,3,0,0,0,0,3,9,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,6,0,13,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,12,20,6,4,45,12,0,87,Jervis Bay
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (OT)
