sa3_code16,d_0_4_fpeft_mpeft,d_0_4_fpeft_mpept,d_0_4_fpeft_mpeaw,d_0_4_fpeft_mpehns,d_0_4_fpeft_mpet,d_0_4_fpeft_mpulftw,d_0_4_fpeft_mpulptw,d_0_4_fpeft_mput,d_0_4_fpeft_mptlf,d_0_4_fpeft_mpnlf,d_0_4_fpeft_mplfsns,d_0_4_fpeft_t,d_0_4_fpept_mpeft,d_0_4_fpept_mpept,d_0_4_fpept_mpeaw,d_0_4_fpept_mpehns,d_0_4_fpept_mpet,d_0_4_fpept_mpulftw,d_0_4_fpept_mpulptw,d_0_4_fpept_mput,d_0_4_fpept_mptlf,d_0_4_fpept_mpnlf,d_0_4_fpept_mplfsns,d_0_4_fpept_t,d_0_4_fpeaw_mpeft,d_0_4_fpeaw_mpept,d_0_4_fpeaw_mpeaw,d_0_4_fpeaw_mpehns,d_0_4_fpeaw_mpet,d_0_4_fpeaw_mpulftw,d_0_4_fpeaw_mpulptw,d_0_4_fpeaw_mput,d_0_4_fpeaw_mptlf,d_0_4_fpeaw_mpnlf,d_0_4_fpeaw_mplfsns,d_0_4_fpeaw_t,d_0_4_fphns_mpeft,d_0_4_fphns_mpept,d_0_4_fphns_mpeaw,d_0_4_fphns_mpehns,d_0_4_fphns_mpet,d_0_4_fphns_mpulftw,d_0_4_fphns_mpulptw,d_0_4_fphns_mput,d_0_4_fphns_mptlf,d_0_4_fphns_mpnlf,d_0_4_fphns_mplfsns,d_0_4_fphns_t,d_0_4_fpet_mpeft,d_0_4_fpet_mpept,d_0_4_fpet_mpeaw,d_0_4_fpet_mpehns,d_0_4_fpet_mpet,d_0_4_fpet_mpulftw,d_0_4_fpet_mpulptw,d_0_4_fpet_mput,d_0_4_fpet_mptlf,d_0_4_fpet_mpnlf,d_0_4_fpet_mplfsns,d_0_4_fpet_t,d_0_4_fpulftw_mpeft,d_0_4_fpulftw_mpept,d_0_4_fpulftw_mp_eaw,d_0_4_fpulftw_mp_e_hw_ns,d_0_4_fpulftw_mpet,d_0_4_fpulftw_mpulftw,d_0_4_fpulftw_mpulptw,d_0_4_fpulftw_mput,d_0_4_fpulftw_mptlf,d_0_4_fpulftw_mpnlf,d_0_4_fpulftw_mplfsns,d_0_4_fpulftw_t,d_0_4_fpulptw_mpeft,d_0_4_fpulptw_mpept,d_0_4_fpulptw_mpeaw,d_0_4_fpulptw_mpem_hw_ns,d_0_4_fpulptw_mpet,d_0_4_fpulptw_mpulftw,d_0_4_fpulptw_mpulptw,d_0_4_fpulptw_mput,d_0_4_fpulptw_mptlf,d_0_4_fpulptw_mpnlf,d_0_4_fpulptw_mplfsns,d_0_4_fpulptw_t,d_0_4_fput_mpeft,d_0_4_fput_mpept,d_0_4_fput_mpeaw,d_0_4_fput_mp_e_hns,d_0_4_fput_mpet,d_0_4_fput_mpulftw,d_0_4_fput_mpulptw,d_0_4_fput_mput,d_0_4_fput_mptlf,d_0_4_fput_mpnlf,d_0_4_fput_mplfsns,d_0_4_fput_t,d_0_4_fptlf_mpeft,d_0_4_fptlf_mpept,d_0_4_fptlf_mpeaw,d_0_4_fptlf_mpehns,d_0_4_fptlf_mpet,d_0_4_fptlf_mpulftw,d_0_4_fptlf_mpulptw,d_0_4_fptlf_mput,d_0_4_fptlf_mptlf,d_0_4_fptlf_mpnlf,d_0_4_fptlf_mplfsns,d_0_4_fptlf_t,d_0_4_fpnlf_mpeft,d_0_4_fpnlf_mpept,d_0_4_fpnlf_mpeaw,d_0_4_fpnlf_mp_e_hns,d_0_4_fpnlf_mpet,d_0_4_fpnlf_mpuemplfftw,d_0_4_fpnlf_mpuemplfptw,d_0_4_fpnlf_mput,d_0_4_fpnlf_mptlf,d_0_4_fpnlf_mpnlf,d_0_4_fpnlf_mplfsns,d_0_4_fpnlf_t,d_0_4_fplfsns_mpeft,d_0_4_fplfsns_mpept,d_0_4_fplfsns_mpeaw,d_0_4_fplfsns_mp_e_hns,d_0_4_fplfsns_mpet,d_0_4_fplfsns_mpulftw,d_0_4_fplfsns_mpulptw,d_0_4_fplfsns_mput,d_0_4_fplfsns_mptlf,d_0_4_fplfsns_mpnlf,d_0_4_fplfsns_mplfsns,d_0_4_fplfsns_t,d_0_4_fpt_mpeft,d_0_4_fpt_mpept,d_0_4_fpt_mpeaw,d_0_4_fpt_mpehns,d_0_4_fpt_mpet,d_0_4_fpt_mpulftw,d_0_4_fpt_mpulptw,d_0_4_fpt_mput,d_0_4_fpt_mptlf,d_0_4_fpt_mpnlf,d_0_4_fpt_mplfsns,d_0_4_fpt_t,d_5_9_fpeft_mpeft,d_5_9_fpeft_mpept,d_5_9_fpeft_mpeaw,d_5_9_fpeft_mpehns,d_5_9_fpeft_mpet,d_5_9_fpeft_mpulftw,d_5_9_fpeft_mpulptw,d_5_9_fpeft_mput,d_5_9_fpeft_mptlf,d_5_9_fpeft_mpnlf,d_5_9_fpeft_mplfsns,d_5_9_fpeft_t,d_5_9_fpept_mpeft,d_5_9_fpept_mpept,d_5_9_fpept_mpeaw,d_5_9_fpept_mpehns,d_5_9_fpept_mpet,d_5_9_fpept_mpulftw,d_5_9_fpept_mpulptw,d_5_9_fpept_mput,d_5_9_fpept_mptlf,d_5_9_fpept_mpnlf,d_5_9_fpept_mplfsns,d_5_9_fpept_t,d_5_9_fpeaw_mpeft,d_5_9_fpeaw_mpept,d_5_9_fpeaw_mpeaw,d_5_9_fpeaw_mpehns,d_5_9_fpeaw_mpet,d_5_9_fpeaw_mpulftw,d_5_9_fpeaw_mpulptw,d_5_9_fpeaw_mput,d_5_9_fpeaw_mptlf,d_5_9_fpeaw_mpnlf,d_5_9_fpeaw_mplfsns,d_5_9_fpeaw_t,d_5_9_fphns_mpeft,d_5_9_fphns_mpept,d_5_9_fphns_mpeaw,d_5_9_fphns_mpehns,d_5_9_fphns_mpet,d_5_9_fphns_mpulftw,d_5_9_fphns_mpulptw,d_5_9_fphns_mput,d_5_9_fphns_mptlf,d_5_9_fphns_mpnlf,d_5_9_fphns_mplfsns,d_5_9_fphns_t,d_5_9_fpet_mpeft,d_5_9_fpet_mpept,d_5_9_fpet_mpeaw,d_5_9_fpet_mp_e_hns,d_5_9_fpet_mpet,d_5_9_fpet_mpulftw,d_5_9_fpet_mpulptw,d_5_9_fpet_mput,sa3_name16
31901,356,72,9,5,441,14,8,16,458,28,0,484,771,111,17,13,911,22,4,27,936,47,0,977,136,18,20,0,173,12,3,14,185,4,0,192,16,0,0,7,23,5,0,5,27,0,0,31,1276,198,45,24,1546,42,13,57,1600,79,0,1683,17,3,0,0,17,9,3,15,29,4,0,35,30,6,3,4,47,11,0,12,59,0,0,61,44,11,3,4,67,22,3,23,92,3,0,96,1325,210,50,28,1609,64,19,85,1695,80,0,1780,698,140,22,21,873,95,17,106,982,191,0,1171,11,0,0,3,10,0,0,0,10,0,7,25,2024,349,71,51,2498,158,33,191,2688,275,12,2971,677,109,0,4,786,24,13,35,826,63,0,893,916,149,18,14,1095,32,3,39,1131,73,0,1203,41,4,0,0,50,0,3,3,50,3,0,54,14,0,0,7,19,9,0,9,29,0,0,29,1649,267,18,20,1958,65,15,78,Bundaberg
31902,205,24,0,3,232,3,0,7,235,15,0,248,390,53,4,3,445,3,3,8,449,18,0,472,92,8,0,0,107,0,0,3,110,0,0,107,7,0,0,3,14,0,0,0,14,0,0,15,699,77,12,6,796,8,5,14,809,33,0,841,12,0,0,0,20,11,0,11,31,8,0,38,22,3,0,0,26,0,0,0,26,5,0,31,35,6,0,0,46,13,0,13,61,10,0,69,735,83,12,6,840,23,5,25,867,51,0,919,421,94,18,17,550,71,23,91,644,182,3,829,7,0,0,0,3,0,0,0,5,3,13,20,1156,183,31,25,1398,92,29,124,1515,237,15,1768,411,36,5,7,467,10,3,13,473,18,0,490,583,78,10,3,672,10,3,19,690,47,0,735,24,4,0,0,23,0,0,0,23,5,0,28,7,0,0,10,19,0,0,0,19,0,0,21,1025,118,21,24,1184,22,5,27,Burnett
31903,174,17,3,0,200,5,0,3,209,9,0,212,424,53,12,4,490,9,0,9,499,27,0,530,92,15,10,0,115,0,0,0,114,3,0,123,5,3,0,0,8,0,0,0,9,0,0,9,697,91,20,5,821,13,0,15,834,38,0,876,10,0,0,0,10,8,0,8,16,0,0,16,10,7,0,0,19,8,0,8,25,0,0,32,22,6,0,0,32,14,0,14,41,5,0,49,721,103,20,9,848,26,0,32,882,40,0,921,402,101,19,28,555,44,20,61,617,151,0,764,0,0,0,0,0,0,0,0,0,0,7,10,1126,209,47,34,1404,70,16,90,1493,193,6,1696,357,32,0,0,391,12,0,16,411,15,0,424,563,76,16,10,659,14,3,20,681,55,0,731,16,8,9,0,37,0,0,0,34,6,0,44,5,3,0,6,13,0,0,0,11,0,0,12,940,122,23,17,1100,27,5,37,Gympie - Cooloola
31904,191,39,3,0,240,9,3,10,250,27,0,280,421,114,21,0,556,12,5,22,578,42,0,621,95,15,13,3,128,3,0,0,131,6,0,134,5,0,0,4,4,0,0,0,4,0,0,4,706,174,35,7,926,30,11,37,964,78,0,1045,8,5,0,0,13,3,3,4,22,0,0,22,29,8,0,0,38,6,0,6,42,3,0,52,38,11,0,0,49,9,3,11,66,3,0,72,746,181,38,10,981,38,12,51,1034,79,0,1114,329,118,16,11,473,50,11,61,529,98,3,631,3,0,0,0,3,0,0,0,4,0,7,12,1076,305,51,21,1455,85,23,116,1566,177,8,1751,361,81,10,3,455,11,3,14,471,38,0,508,535,114,19,8,675,22,5,31,707,50,3,763,21,10,3,0,33,0,0,0,32,11,0,45,0,3,0,8,12,0,0,3,18,3,0,19,921,207,41,23,1181,36,8,46,Hervey Bay
30404,361,53,6,0,418,11,3,14,430,25,0,459,958,74,12,4,1047,13,3,15,1068,24,0,1086,312,23,25,0,366,8,0,8,367,3,0,376,6,0,0,5,15,3,0,5,19,0,0,19,1633,153,41,18,1843,35,5,41,1885,53,0,1937,25,0,0,0,24,3,0,4,27,0,0,31,26,4,0,3,34,3,0,3,34,0,0,34,47,13,0,3,60,3,0,5,62,0,0,63,1675,163,47,21,1905,34,9,46,1950,52,0,2003,631,80,20,9,741,13,0,10,753,41,3,795,0,0,0,0,3,0,0,0,3,0,0,3,2307,238,65,27,2646,49,5,57,2699,99,6,2808,641,73,13,0,735,31,0,33,765,39,0,802,1137,100,6,3,1243,28,3,27,1268,20,0,1289,60,4,7,0,66,0,0,0,68,0,0,68,11,0,0,9,23,0,0,0,23,0,0,23,1846,184,20,9,2058,57,5,61,The Gap - Enoggera
30501,236,30,3,0,261,10,0,10,274,13,0,289,323,58,0,4,384,3,0,7,390,16,0,410,89,4,8,0,107,3,0,3,107,0,0,109,12,0,0,7,15,0,0,0,15,0,0,21,657,96,15,5,773,18,0,24,789,32,0,829,22,6,0,0,24,3,0,3,25,3,0,27,26,10,0,0,35,3,3,6,40,3,0,48,44,11,0,0,56,7,3,12,65,8,0,71,701,101,15,5,829,27,3,34,855,38,0,901,382,44,12,4,441,8,3,11,458,73,0,525,3,0,0,3,5,0,0,0,5,0,0,5,1088,150,26,13,1275,38,6,44,1319,109,3,1436,305,22,0,3,328,11,3,14,349,28,0,371,290,47,0,3,339,4,0,6,346,13,0,358,14,0,0,0,14,3,0,3,18,0,0,18,0,0,0,3,3,0,0,0,3,0,0,7,607,66,3,8,691,19,3,25,Brisbane Inner
30502,349,38,0,7,396,8,0,14,406,26,0,431,727,63,5,3,799,5,0,6,802,4,0,807,197,19,24,4,235,3,0,3,240,0,0,247,10,0,0,0,9,0,0,0,9,0,0,9,1282,113,25,15,1438,20,5,23,1459,31,0,1490,4,3,0,0,5,0,0,0,5,0,0,5,28,3,0,0,30,6,0,6,34,0,0,34,33,3,0,0,38,6,0,6,36,0,0,36,1314,115,25,15,1475,23,5,29,1499,31,0,1530,471,41,7,11,528,6,3,13,539,31,0,564,3,0,0,0,3,0,0,0,3,0,0,4,1790,156,31,21,2001,36,5,40,2043,59,0,2103,488,44,4,0,542,21,5,27,566,25,3,593,780,50,10,0,833,12,0,12,843,8,0,858,20,3,3,0,33,0,0,0,39,0,0,39,11,0,0,11,17,0,0,0,17,0,0,20,1305,95,18,12,1425,32,5,39,Brisbane Inner - East
30306,360,61,3,3,427,9,6,16,442,29,0,473,558,104,0,4,672,18,0,18,691,26,0,719,109,23,5,0,130,0,0,3,134,3,0,137,11,0,0,6,13,0,0,0,12,3,0,20,1036,183,9,11,1241,28,15,41,1285,61,4,1348,32,3,0,3,39,9,0,8,52,0,0,51,54,11,0,0,66,13,0,13,78,3,0,80,81,20,0,5,104,22,0,25,129,3,0,137,1120,205,9,16,1352,51,15,66,1413,66,4,1482,735,190,22,26,972,47,18,67,1039,142,11,1187,7,3,0,4,11,0,0,0,11,0,7,14,1861,398,34,45,2331,96,30,127,2463,212,16,2686,408,77,3,8,497,17,5,20,517,40,0,558,577,100,3,4,689,26,3,27,713,24,0,741,21,3,3,0,31,0,0,0,31,0,0,26,9,0,0,10,14,0,0,0,21,0,3,20,1019,181,9,26,1228,44,4,47,Sunnybank
30401,278,29,0,0,317,0,0,7,315,8,0,329,575,49,9,3,635,7,0,7,640,14,0,651,172,10,14,0,198,5,0,5,205,4,0,208,4,0,0,9,13,0,0,0,13,0,0,11,1033,88,25,16,1160,11,0,14,1174,26,3,1205,11,0,0,0,12,3,0,3,15,0,0,19,36,0,0,0,36,0,0,0,33,0,0,35,47,0,0,0,44,4,0,4,53,3,0,51,1074,94,25,16,1202,17,0,21,1223,33,3,1258,397,46,4,3,449,10,0,17,459,30,0,486,3,0,0,0,10,0,0,0,10,0,0,10,1474,136,29,23,1661,33,0,36,1689,57,3,1751,457,68,0,0,524,10,0,10,538,20,0,561,714,48,9,10,784,20,0,20,803,17,0,824,35,0,5,0,39,0,0,0,39,3,0,41,8,0,0,9,14,0,0,0,14,0,0,13,1214,118,14,20,1361,34,0,36,Centenary
30402,360,40,4,0,414,4,3,6,420,29,0,445,702,71,6,9,781,3,0,3,785,8,0,794,176,14,21,0,212,3,0,3,213,5,0,218,3,0,0,3,5,0,0,0,5,0,0,9,1245,125,33,10,1413,15,3,18,1427,39,0,1471,9,0,0,0,9,5,0,5,16,0,0,16,33,0,0,0,30,0,0,0,37,0,0,37,44,0,0,0,46,5,0,5,48,0,0,51,1289,127,33,10,1455,17,3,20,1477,42,0,1522,519,32,23,3,572,11,4,17,590,18,0,608,0,0,0,0,0,0,0,0,0,0,0,0,1804,161,56,14,2030,27,9,35,2072,54,3,2130,662,83,9,3,750,15,3,13,764,35,0,804,1056,99,18,10,1176,14,0,15,1196,17,0,1218,44,0,7,0,53,3,0,3,53,0,0,53,10,0,0,12,16,0,0,0,16,0,0,17,1769,180,28,17,2000,33,4,35,Kenmore - Brookfield - Moggill
30403,269,39,0,0,313,14,4,18,326,26,0,352,578,69,4,5,661,6,0,5,665,26,0,686,150,22,15,3,186,3,0,4,191,3,0,196,7,0,0,3,11,0,0,0,11,0,0,11,1004,127,23,10,1164,21,9,26,1195,52,0,1246,20,4,0,0,23,8,4,10,33,3,0,38,35,11,0,0,45,3,3,3,51,3,0,52,52,12,0,0,67,9,7,14,85,3,0,88,1063,143,23,10,1231,31,16,44,1273,55,0,1329,475,67,16,0,560,12,10,23,585,89,0,675,0,0,0,0,0,0,0,0,0,0,0,0,1539,209,36,8,1791,44,24,68,1857,141,0,2002,441,69,4,0,512,23,4,30,535,24,0,562,670,81,3,7,762,17,3,24,778,20,0,798,31,9,0,0,38,0,0,0,38,0,0,38,3,0,0,6,13,0,0,0,13,0,0,13,1146,156,8,12,1318,39,10,49,Sherwood - Indooroopilly
30503,553,61,9,3,627,19,3,17,642,33,0,674,1009,119,8,0,1136,22,0,21,1164,21,0,1182,318,33,22,7,383,3,0,10,390,0,0,390,17,0,0,12,28,0,0,0,26,0,0,29,1897,208,45,20,2177,41,8,46,2220,60,0,2281,34,3,0,0,41,7,0,7,51,0,0,51,54,8,0,0,63,6,3,8,70,0,0,70,90,11,0,0,103,18,3,18,117,0,0,117,1989,226,45,20,2277,60,7,67,2342,60,0,2400,842,78,21,18,958,20,4,26,986,149,0,1130,3,0,0,7,11,0,0,0,11,3,6,18,2838,302,65,41,3246,76,12,93,3337,211,8,3554,737,76,6,4,826,27,5,31,851,47,0,902,1218,111,5,7,1342,26,6,31,1369,34,0,1400,37,3,4,0,48,0,0,0,51,0,0,51,5,0,3,9,21,0,0,0,21,0,0,21,2001,191,30,16,2237,49,7,55,Brisbane Inner - North
30504,424,39,3,4,475,5,0,3,479,31,0,507,859,85,9,4,955,12,3,16,968,20,0,990,248,29,21,0,296,3,0,4,300,11,0,309,8,3,0,5,20,0,0,0,19,0,0,19,1537,155,35,13,1741,17,4,21,1764,56,0,1823,12,3,0,0,11,3,0,3,12,0,0,13,38,0,0,0,43,0,0,3,41,0,0,41,50,3,0,0,52,5,0,4,57,0,0,60,1587,159,35,13,1797,22,5,26,1824,56,0,1880,572,36,19,5,632,14,0,17,649,36,0,684,3,0,0,0,4,0,0,0,4,0,0,3,2160,193,50,20,2431,36,12,48,2475,91,3,2569,634,83,9,0,726,27,0,25,751,36,0,791,1056,86,4,9,1157,8,0,8,1163,15,0,1178,42,0,0,0,47,0,0,0,47,4,0,48,5,0,0,0,9,0,0,0,9,3,0,12,1736,172,18,12,1936,34,3,39,Brisbane Inner - West
30601,388,55,13,0,457,11,0,10,470,33,0,502,721,89,11,5,829,14,5,13,850,7,0,852,170,24,29,3,222,3,0,3,218,4,0,226,12,0,0,3,18,0,0,0,20,0,0,22,1290,170,48,17,1528,24,8,30,1555,48,0,1604,13,4,0,0,20,0,0,0,16,0,0,19,38,6,0,3,45,7,0,7,52,0,0,52,59,11,0,3,69,5,0,5,72,0,0,73,1349,174,48,16,1591,28,8,35,1623,52,0,1682,492,81,16,4,600,26,3,32,631,31,0,665,0,0,0,3,7,0,0,0,7,0,4,8,1838,258,70,26,2196,59,11,68,2263,80,5,2348,650,94,15,7,770,20,3,29,795,56,0,851,847,116,17,8,983,17,4,25,1004,24,0,1025,36,0,5,0,47,3,0,3,45,0,0,45,11,5,0,13,27,0,0,0,27,0,0,25,1546,212,37,20,1821,45,7,60,Cairns - North
30602,584,95,20,0,702,24,9,31,735,44,0,786,1032,180,24,14,1254,24,5,25,1282,69,3,1350,230,25,31,3,299,3,0,3,300,9,0,307,13,4,0,5,27,3,0,3,27,6,0,39,1862,309,75,24,2282,58,10,67,2346,133,4,2478,32,5,0,0,39,15,0,15,54,5,0,60,71,17,0,3,97,12,0,14,114,3,0,120,104,23,0,3,137,30,0,28,163,12,0,176,1966,337,75,30,2417,79,16,95,2513,147,4,2659,931,209,51,37,1226,92,19,119,1343,213,7,1565,3,0,0,4,8,0,0,0,8,3,17,26,2899,550,125,71,3649,177,36,211,3862,363,25,4244,930,122,22,0,1076,35,14,48,1121,76,3,1196,1193,186,22,20,1423,43,0,38,1462,69,0,1536,40,6,18,0,62,0,0,0,64,11,0,73,12,4,0,17,30,6,0,5,36,12,4,52,2177,322,63,34,2595,75,16,91,Cairns - South
30603,142,21,0,0,163,4,0,6,167,19,0,183,343,36,6,3,392,4,0,4,400,15,0,419,60,5,14,0,79,0,0,0,79,3,0,85,4,0,0,8,14,0,0,0,14,0,0,14,552,67,21,14,651,8,0,10,664,37,0,705,9,0,0,0,9,10,0,10,19,3,0,26,9,0,0,0,12,3,3,7,17,0,0,19,21,0,0,0,17,11,3,19,36,3,0,43,571,67,22,14,673,23,5,29,704,41,0,747,309,61,10,16,402,45,0,45,444,109,3,561,0,0,0,0,0,0,0,0,0,0,9,9,881,132,36,30,1081,62,5,68,1149,152,14,1314,266,38,4,4,313,9,5,7,326,28,0,350,399,62,11,7,472,7,0,7,476,33,3,516,22,3,0,0,28,0,0,0,28,3,0,34,7,0,0,9,16,0,0,0,18,5,0,22,692,97,17,21,835,18,5,21,Innisfail - Cassowary Coast
30604,45,7,0,0,58,0,0,0,58,3,4,59,128,23,0,0,158,4,0,4,158,5,0,165,10,0,0,0,15,0,0,0,15,0,0,15,5,0,0,0,5,0,0,0,5,0,0,5,185,32,4,0,228,4,0,4,234,9,4,240,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,190,32,4,0,236,4,0,4,235,9,4,242,78,9,9,6,95,3,0,4,104,16,0,121,0,0,0,0,0,0,0,0,0,0,4,7,264,44,10,3,332,6,0,5,337,23,8,367,120,14,0,6,136,4,0,4,139,3,0,138,145,28,3,8,178,4,0,4,179,3,0,182,5,0,0,0,5,0,0,0,8,0,0,8,4,0,0,3,11,0,0,0,11,0,0,11,276,40,6,11,328,5,0,5,Port Douglas - Daintree
30605,177,25,3,0,205,0,0,0,210,14,0,221,394,59,3,0,461,10,0,7,468,23,0,491,71,17,7,3,100,3,0,3,101,8,0,112,3,0,0,4,5,0,0,0,5,0,0,7,647,97,16,11,773,15,0,15,783,43,0,833,3,0,0,0,3,3,0,3,9,0,0,9,9,6,0,0,12,7,0,7,18,0,0,19,9,7,0,0,18,10,0,10,25,0,0,29,656,107,16,11,787,19,0,21,812,46,0,859,295,78,23,13,408,39,7,48,449,91,5,548,3,0,0,0,8,0,0,0,8,0,11,17,955,184,38,17,1199,63,8,65,1271,140,21,1429,312,40,7,0,356,7,0,5,362,32,0,396,549,76,13,3,644,7,0,7,655,25,0,681,17,0,12,0,24,0,0,0,24,0,0,29,9,0,0,9,12,0,0,0,16,6,0,22,876,115,32,14,1041,13,3,18,Tablelands (East) - Kuranda
30701,308,34,3,0,344,3,3,6,346,10,3,361,683,53,7,8,756,10,0,10,766,18,0,785,125,15,15,0,151,0,0,0,151,0,0,151,4,0,0,11,12,0,0,0,12,3,0,19,1122,98,26,15,1260,21,3,19,1284,26,3,1312,3,0,0,0,4,4,0,4,10,0,0,12,15,4,0,0,23,0,0,0,26,4,0,30,17,11,0,0,31,9,0,9,34,5,0,41,1140,110,26,15,1291,24,3,30,1317,35,3,1359,602,59,19,32,708,20,0,19,727,79,3,805,4,0,0,0,7,0,0,0,7,3,0,10,1745,167,43,49,2004,49,3,53,2053,113,7,2170,560,53,3,5,615,6,0,9,624,22,0,647,843,64,21,7,932,6,0,6,938,13,0,955,37,5,8,0,46,0,0,0,46,0,0,46,3,0,0,10,16,0,0,0,16,0,0,23,1446,124,24,25,1616,14,0,18,Darling Downs (West) - Maranoa
30702,216,17,3,3,236,6,0,3,241,14,0,250,558,60,6,3,627,3,4,5,629,10,0,645,122,13,8,0,140,0,0,0,137,4,0,148,5,0,0,9,15,0,0,0,14,0,0,12,900,85,17,10,1009,5,6,11,1024,32,0,1050,16,3,0,0,19,0,0,0,19,3,0,24,11,4,0,0,14,0,0,0,14,0,0,14,33,4,0,0,37,0,0,0,36,3,0,44,928,87,17,10,1047,8,6,12,1060,37,0,1094,605,56,20,21,704,38,0,43,744,63,3,810,3,0,0,0,3,0,0,0,3,0,0,3,1534,152,34,34,1757,49,7,54,1805,102,3,1908,392,30,11,6,442,3,3,9,447,20,0,466,725,85,15,14,836,3,0,3,836,31,0,873,32,3,5,0,38,0,0,0,39,3,0,47,8,0,0,12,17,7,0,7,22,3,0,29,1157,112,28,28,1333,17,7,21,Darling Downs - East
30703,166,29,3,0,205,3,0,3,204,11,0,218,382,66,4,3,455,6,0,6,459,18,0,480,93,9,13,0,117,0,0,0,117,3,0,121,5,0,0,3,11,0,0,0,11,0,0,9,646,98,20,11,781,8,0,8,789,29,3,823,12,0,0,0,17,0,0,0,17,3,0,21,19,0,0,0,18,0,0,0,19,3,0,22,29,3,0,0,34,0,0,0,36,12,0,44,683,102,20,11,811,10,0,10,823,42,3,869,452,72,11,14,550,46,6,51,599,100,0,698,0,3,0,0,7,0,0,0,7,0,11,13,1138,173,36,22,1369,58,6,60,1425,140,10,1578,292,54,5,3,358,8,0,8,366,23,0,387,564,65,8,3,639,5,0,4,645,30,0,675,31,3,6,0,41,0,0,0,41,10,0,46,7,0,0,6,15,0,0,0,15,0,0,16,894,115,22,14,1054,15,0,14,Granite Belt
30801,195,11,5,5,212,3,0,3,212,12,0,222,503,37,9,3,554,6,0,9,558,6,0,569,127,12,19,0,154,0,0,0,154,0,0,156,16,0,0,4,19,0,0,0,19,0,0,19,838,56,25,15,936,6,0,11,941,20,0,964,13,3,0,0,10,0,0,0,10,4,0,17,34,3,4,4,45,0,3,3,50,0,0,50,44,9,4,4,54,0,3,3,58,4,0,63,886,59,30,15,984,9,0,15,1000,24,0,1028,694,44,28,19,790,26,6,31,818,32,3,848,7,0,0,0,6,0,0,0,8,0,12,20,1582,108,54,40,1780,38,11,44,1820,56,16,1891,363,14,9,3,388,3,0,3,387,10,0,401,638,39,14,8,706,5,0,9,709,17,0,728,25,5,9,0,43,0,0,0,43,0,0,43,20,0,0,9,31,0,0,0,31,0,0,31,1050,66,28,22,1167,7,0,10,Central Highlands (Qld)
30803,739,84,18,4,843,19,7,22,868,69,0,934,1349,132,35,6,1524,36,3,37,1561,45,0,1611,328,34,31,0,400,7,0,12,407,11,0,420,14,3,3,26,45,0,0,0,51,0,0,47,2433,253,86,39,2811,60,10,74,2883,126,0,3007,44,3,3,0,48,7,0,13,61,7,0,70,63,3,3,3,70,19,3,23,94,0,0,96,101,13,4,3,123,24,7,28,153,8,0,162,2533,264,92,41,2933,90,16,105,3035,135,0,3173,1189,164,64,37,1450,121,12,135,1588,176,5,1766,6,0,0,0,12,0,0,0,12,0,3,12,3727,433,154,78,4392,208,27,237,4633,311,8,4953,1089,109,28,10,1231,41,7,43,1277,75,0,1353,1683,163,31,21,1899,40,10,47,1944,56,0,2004,83,11,12,0,104,3,0,6,110,9,0,115,12,0,0,31,49,0,0,0,49,0,0,48,2865,290,66,61,3279,85,16,97,Rockhampton
30804,111,7,0,0,123,0,0,0,123,3,0,130,221,15,3,3,248,0,0,0,245,4,0,249,45,3,3,3,57,0,0,0,62,0,0,63,3,0,0,4,6,0,0,0,6,0,0,6,384,28,12,14,437,3,0,3,436,8,0,448,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,7,0,0,7,10,0,0,0,10,0,0,0,12,0,0,12,386,28,12,14,444,3,0,3,450,8,0,454,288,22,13,15,331,11,0,19,351,7,4,364,0,0,0,0,0,0,0,0,0,0,0,3,677,51,20,27,773,19,0,24,799,23,3,824,218,8,0,6,229,0,3,3,237,3,3,239,292,14,9,8,323,0,0,0,321,3,0,325,12,0,0,0,19,0,0,0,16,0,0,16,3,0,0,10,11,0,0,0,11,0,0,11,530,26,6,18,582,3,3,5,Biloela
30805,334,31,5,0,373,21,3,19,393,14,0,410,735,51,22,3,809,29,0,29,841,18,0,860,155,5,25,7,189,6,0,6,201,4,0,205,8,0,0,10,21,3,0,3,21,3,3,30,1233,89,49,24,1395,58,3,58,1456,36,8,1498,43,3,0,0,51,16,3,21,69,3,0,69,86,5,0,0,95,9,0,9,111,0,0,111,134,14,3,0,149,26,3,27,175,3,0,179,1364,101,54,19,1544,84,5,90,1630,41,8,1672,1140,94,44,42,1315,118,5,120,1440,102,3,1537,10,0,3,0,13,0,0,0,13,0,12,20,2507,196,97,62,2869,201,9,215,3081,138,21,3239,539,40,15,4,589,21,0,21,609,36,0,647,1016,70,27,16,1140,56,0,56,1190,26,3,1221,59,3,11,0,75,0,0,0,75,4,0,78,10,0,0,16,30,3,0,3,33,3,0,35,1622,110,55,38,1828,77,0,77,Gladstone
