SA3_MAIN11,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total,SA3_NAME11
31603,14,109,898,5755,3667,608,94,164,11309,3,91,837,511,10,0,3,49,1504,21,165,657,1098,57,5,3,55,2061,24,256,1494,1609,67,5,6,104,3565,31,255,1543,598,21,3,3,70,2524,8,82,846,456,4,0,0,35,1431,15,231,819,564,31,7,0,33,1700,5,14,9,4,3,0,0,0,35,59,582,3217,1622,59,10,3,138,5690,37,164,144,53,10,0,0,40,448,0,0,8,7,3,0,0,0,18,134,1111,5761,9046,3806,623,103,446,21030,Maroochy
31604,52,369,1842,8718,6158,1212,263,261,18875,4,37,157,97,8,0,0,14,317,0,5,121,71,5,0,0,9,211,4,42,278,168,13,0,0,23,528,29,237,573,187,10,0,0,54,1090,0,0,32,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,20,14,9,10,3,0,0,56,29,257,619,199,20,3,0,54,1181,54,202,206,32,10,3,0,21,528,0,4,3,3,4,3,0,0,17,139,874,2948,9120,6205,1221,263,359,21129,Nambour - Pomona
31605,16,62,612,5017,4004,456,60,104,10331,8,115,495,317,4,0,0,34,973,0,46,530,361,16,3,0,17,973,8,161,1025,678,20,3,0,51,1946,35,221,650,269,13,0,0,31,1219,3,17,213,95,3,0,0,3,334,0,19,39,50,0,0,0,9,117,0,4,0,0,0,0,0,0,4,38,261,902,414,16,0,0,43,1674,6,28,76,38,6,0,0,4,158,0,0,3,3,0,0,0,0,6,68,512,2618,6150,4046,459,60,202,14115,Noosa
31606,80,354,1519,7041,5278,914,209,181,15576,3,32,179,112,8,0,4,19,357,0,0,44,112,3,0,0,5,164,3,32,223,224,11,0,4,24,521,5,37,80,53,4,0,0,8,187,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,11,5,3,0,3,3,39,5,51,91,61,7,0,3,11,229,46,190,86,36,6,5,3,28,400,0,0,0,6,0,0,0,0,6,134,627,1919,7368,5302,919,219,244,16732,Sunshine Coast Hinterland
31701,61,275,3169,20572,15042,2592,476,648,42835,12,188,883,598,64,11,4,40,1800,0,17,216,187,44,12,6,5,487,12,205,1099,785,108,23,10,45,2287,30,790,3084,960,56,6,3,181,5110,13,3,53,18,3,0,0,6,96,0,22,128,36,10,0,3,6,205,0,6,0,5,3,0,3,0,17,43,821,3265,1019,72,6,9,193,5428,30,115,51,33,11,4,0,36,280,0,5,10,6,6,0,3,3,33,146,1421,7594,22415,15239,2625,498,925,50863,Toowoomba
31801,33,331,2126,7371,3167,478,121,299,13926,4,15,177,56,23,3,0,8,286,0,0,5,15,7,3,0,0,30,4,15,182,71,30,6,0,8,316,8,116,606,73,10,3,3,45,864,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,8,119,612,73,10,3,3,48,876,72,134,72,55,19,4,9,46,411,0,0,5,0,0,0,5,3,13,117,599,2997,7570,3226,491,138,404,15542,Charters Towers - Ayr - Ingham
31802,93,565,3795,23393,17477,2620,481,800,49224,3,99,1297,401,71,13,5,70,1959,10,94,705,515,76,12,4,36,1452,13,193,2002,916,147,25,9,106,3411,101,993,3441,605,47,9,13,261,5470,0,41,756,332,5,0,0,25,1159,4,99,487,402,11,3,3,9,1018,3,13,27,12,0,3,0,4,62,108,1146,4711,1351,63,15,16,299,7709,110,275,94,66,15,4,0,45,609,0,4,14,11,12,0,3,3,47,324,2183,10616,25737,17714,2664,509,1253,61000,Townsville
31901,65,311,2935,14619,7480,1085,255,478,27228,14,257,1041,361,13,3,0,93,1782,0,23,26,66,3,3,0,3,124,14,280,1067,427,16,6,0,96,1906,27,377,1236,292,34,3,5,104,2078,0,0,9,22,0,0,0,0,31,0,3,17,37,3,0,0,0,60,4,11,9,5,5,0,0,0,34,31,391,1271,356,42,3,5,104,2203,120,320,143,64,29,3,5,53,737,0,0,3,4,0,0,0,0,7,230,1302,5419,15470,7567,1097,265,731,32081,Bundaberg
31902,89,439,2640,8139,4075,680,162,380,16604,3,24,41,31,4,3,0,3,109,0,0,3,5,4,3,0,4,19,3,24,44,36,8,6,0,7,128,9,150,500,97,15,0,3,46,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,9,153,500,97,18,0,3,46,826,61,170,68,52,28,5,0,61,445,3,4,5,12,0,0,0,18,42,165,790,3257,8336,4129,691,165,512,18045,Burnett
31903,65,372,1972,8131,4327,585,150,281,15883,0,27,109,47,9,3,3,8,206,0,9,57,52,5,5,0,3,131,0,36,166,99,14,8,3,11,337,7,155,405,86,11,0,3,56,723,0,14,4,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,11,5,3,3,0,0,4,26,7,180,414,89,17,0,3,60,770,64,163,84,54,16,5,3,36,425,0,0,4,8,3,0,0,0,15,136,751,2640,8381,4377,598,159,388,17430,Gympie - Cooloola
31904,33,159,1939,7835,6163,754,187,289,17359,0,25,307,208,22,5,0,17,584,0,13,107,173,13,7,3,8,324,0,38,414,381,35,12,3,25,908,28,213,656,428,29,3,6,51,1414,0,7,155,53,0,0,0,9,224,0,12,45,38,0,0,0,0,95,0,0,6,6,3,0,0,0,15,28,232,862,525,32,3,6,60,1748,65,197,107,39,18,4,3,33,466,0,0,0,8,0,0,0,0,8,126,626,3322,8788,6248,773,199,407,20489,Hervey Bay
31905,39,302,2507,7568,3440,565,128,275,14824,0,9,69,44,7,0,0,6,135,0,8,32,17,3,0,0,0,60,0,17,101,61,10,0,0,6,195,6,234,434,65,6,0,5,53,803,0,0,35,0,0,0,0,0,35,0,14,29,0,0,0,0,0,43,0,6,0,0,0,0,0,0,6,6,254,498,65,6,0,5,53,887,56,156,74,32,7,0,3,40,368,0,0,3,4,0,0,0,3,10,101,729,3183,7730,3463,565,136,377,16284,Maryborough
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (Qld)
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (Qld)
40205,22,128,1607,19218,8319,1086,151,282,30813,3,190,1543,471,17,0,3,69,2296,3,0,118,237,10,4,0,4,376,6,190,1661,708,27,4,3,73,2672,0,69,680,255,4,0,0,29,1037,0,0,7,0,0,0,0,0,7,0,0,11,11,3,0,0,0,25,0,7,0,0,0,0,0,0,7,0,76,698,266,7,0,0,29,1076,3,0,3,0,0,0,0,0,6,0,0,0,5,3,0,0,0,8,31,394,3969,20197,8356,1090,154,384,34575,Tea Tree Gully
40101,3,50,323,376,182,49,18,15,1016,11,250,455,198,21,0,0,26,961,0,97,909,723,88,53,3,33,1906,11,347,1364,921,109,53,3,59,2867,8,279,510,191,15,3,3,27,1036,13,171,551,85,10,0,0,21,851,97,699,1169,263,53,3,0,71,2355,0,5,0,0,0,0,0,0,5,118,1154,2230,539,78,6,3,119,4247,3,4,16,3,3,0,0,0,29,0,3,4,5,0,0,4,0,16,135,1558,3937,1844,372,108,28,193,8175,Adelaide City
40102,36,359,2548,11734,6878,1128,229,240,23152,0,133,264,154,16,0,5,16,588,0,0,45,30,4,0,3,0,82,0,133,309,184,20,0,8,16,670,3,53,194,132,17,0,0,18,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,16,0,0,0,0,45,3,65,211,148,17,0,0,18,462,18,38,16,16,3,5,0,10,106,0,0,8,3,0,0,0,0,11,57,595,3092,12085,6918,1133,237,284,24401,Adelaide Hills
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (SA)
40104,20,81,1313,9365,3463,453,74,215,14984,0,55,779,785,58,4,3,36,1720,0,5,92,118,40,0,3,7,265,0,60,871,903,98,4,6,43,1985,14,290,1245,210,6,3,0,57,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,13,14,293,1252,213,6,3,0,57,1838,0,0,0,5,0,0,0,0,5,0,3,0,3,0,0,0,0,6,34,437,3436,10489,3567,460,80,315,18818,Campbelltown (SA)
40105,12,116,1536,4514,1592,281,40,92,8183,3,220,1150,675,37,3,0,46,2134,3,40,496,721,48,6,0,19,1333,6,260,1646,1396,85,9,0,65,3467,16,616,2028,212,6,3,4,91,2976,0,42,217,4,0,0,0,11,274,0,0,34,22,0,0,0,3,59,0,6,7,4,0,0,0,0,17,16,664,2286,242,6,3,4,105,3326,0,0,4,9,6,0,0,0,19,0,0,0,5,0,0,3,0,8,34,1040,5472,6166,1689,293,47,262,15003,Norwood - Payneham - St Peters
40106,7,117,1488,4005,1689,294,64,115,7779,3,82,412,244,19,0,0,15,775,3,14,223,133,16,0,0,27,416,6,96,635,377,35,0,0,42,1191,5,291,1051,93,6,0,0,49,1495,0,0,0,0,0,0,0,0,0,0,6,21,9,0,0,0,0,36,0,7,3,3,3,0,0,3,19,5,304,1075,105,9,0,0,52,1550,3,14,12,6,0,3,0,0,38,0,0,0,0,0,0,0,3,3,21,531,3210,4493,1733,297,64,212,10561,Prospect - Walkerville
40301,10,73,1129,4106,1688,258,46,95,7405,0,167,1120,633,59,12,3,36,2030,3,25,160,360,76,3,0,10,637,3,192,1280,993,135,15,3,46,2667,16,584,1896,239,11,0,4,85,2835,3,84,365,103,3,0,0,8,566,0,116,225,169,13,0,0,89,612,3,8,3,0,0,0,0,3,17,22,792,2489,511,27,0,4,185,4030,9,26,15,6,0,0,0,0,56,0,4,0,3,0,0,0,0,7,44,1087,4913,5619,1850,273,53,326,14165,Holdfast Bay
40302,29,182,2908,15481,5443,728,113,312,25196,8,349,1974,2250,117,7,3,146,4854,3,12,399,683,36,4,0,20,1157,11,361,2373,2933,153,11,3,166,6011,12,537,1938,426,9,0,4,92,3018,0,0,15,3,0,0,0,0,18,0,25,108,16,0,0,0,10,159,0,16,7,3,0,0,0,0,26,12,578,2068,448,9,0,4,102,3221,0,6,0,0,0,0,0,4,10,0,0,0,3,0,0,0,0,3,52,1127,7349,18865,5605,739,120,584,34441,Marion
40303,20,191,2521,9977,5107,995,166,188,19165,3,102,815,569,55,3,3,32,1582,3,10,23,36,19,4,0,0,95,6,112,838,605,74,7,3,32,1677,7,376,1689,106,10,0,6,55,2249,4,32,95,0,0,0,0,4,135,0,0,0,0,0,0,0,0,0,0,21,10,6,0,0,0,3,40,11,429,1794,112,10,0,6,62,2424,9,20,4,10,0,0,0,4,47,0,0,0,3,0,0,0,0,3,46,752,5157,10707,5191,1002,175,286,23316,Mitcham
40304,59,365,3681,34416,13787,1813,276,596,54993,10,341,1747,697,47,11,5,97,2955,3,0,97,286,44,4,0,8,442,13,341,1844,983,91,15,5,105,3397,13,250,1400,343,23,4,5,53,2091,9,13,33,6,0,0,3,4,68,3,3,4,3,0,0,0,0,13,3,9,3,3,4,3,3,0,28,28,275,1440,355,27,7,11,57,2200,51,157,100,17,0,5,0,16,346,0,9,0,11,11,0,0,0,31,151,1147,7065,35782,13916,1840,292,774,60967,Onkaparinga
40107,10,112,1571,4575,2078,388,62,92,8888,7,209,1201,555,42,6,3,36,2059,0,34,393,375,32,0,0,19,853,7,243,1594,930,74,6,3,55,2912,12,509,1716,219,8,3,3,46,2516,3,21,123,6,0,0,0,3,156,0,19,97,6,3,0,0,0,125,0,9,4,3,0,3,3,3,25,15,558,1940,234,11,6,6,52,2822,0,3,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,12,32,919,5108,5742,2163,403,71,199,14637,Unley
40201,16,136,1058,5379,3338,488,76,135,10626,21,130,383,274,10,0,0,29,847,0,0,4,3,0,3,0,0,10,21,130,387,277,10,3,0,29,857,0,31,151,62,5,0,0,6,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,151,62,5,0,0,6,255,9,30,14,7,0,0,0,6,66,0,0,4,0,3,0,0,0,7,46,327,1614,5725,3356,491,76,176,11811,Gawler - Two Wells
40202,44,158,1152,15138,5704,800,166,429,23591,21,194,776,2755,237,22,7,184,4196,0,3,16,110,24,7,0,4,164,21,197,792,2865,261,29,7,188,4360,29,366,546,134,6,0,0,60,1141,0,10,59,6,0,0,0,0,75,0,0,18,29,0,0,0,7,54,0,4,0,10,0,0,0,0,14,29,380,623,179,6,0,0,67,1284,9,61,26,9,3,0,0,7,115,0,0,0,4,0,0,0,0,4,103,796,2593,18195,5974,829,173,691,29354,Playford
40203,29,143,2415,12236,2894,356,62,323,18458,3,182,1024,1184,107,15,3,88,2606,3,14,104,284,21,3,4,3,436,6,196,1128,1468,128,18,7,91,3042,10,281,1535,266,6,0,4,62,2164,0,5,22,3,0,0,0,4,34,0,16,13,0,0,0,0,0,29,0,8,0,3,0,0,0,0,11,10,310,1570,272,6,0,4,66,2238,4,35,8,0,0,0,0,0,47,0,0,0,4,0,0,0,0,4,49,684,5121,13980,3028,374,73,480,23789,Port Adelaide - East
40204,67,184,1632,27315,8608,1068,188,620,39682,7,231,1608,1401,68,6,0,100,3421,0,0,185,513,82,11,3,8,802,7,231,1793,1914,150,17,3,108,4223,7,438,1393,314,3,3,3,90,2251,0,12,193,41,0,3,0,4,253,0,7,130,8,0,0,0,0,145,3,7,4,3,3,0,0,0,20,10,464,1720,366,6,6,3,94,2669,22,53,26,9,5,0,0,6,121,5,3,3,0,3,0,0,0,14,111,935,5174,29604,8772,1091,194,828,46709,Salisbury
40401,34,336,4977,17865,5463,687,134,459,29955,12,345,2314,1928,140,13,3,139,4894,3,55,428,917,123,10,7,36,1579,15,400,2742,2845,263,23,10,175,6473,11,526,3013,471,20,3,5,126,4175,0,19,286,4,0,0,0,16,325,0,3,125,43,3,0,0,5,179,3,20,13,4,0,0,0,0,40,14,568,3437,522,23,3,5,147,4719,8,17,24,19,0,3,0,3,74,0,4,3,3,3,0,0,0,13,71,1325,11183,21254,5752,716,149,784,41234,Charles Sturt
40402,33,219,2823,9642,2477,304,75,301,15874,6,251,1365,1100,128,15,8,112,2985,3,28,270,519,37,6,0,16,879,9,279,1635,1619,165,21,8,128,3864,7,474,1552,252,10,4,4,95,2398,3,14,99,3,0,0,0,8,127,0,125,67,15,0,0,0,3,210,3,6,8,3,0,0,0,0,20,13,619,1726,273,10,4,4,106,2755,9,17,36,30,5,0,0,0,97,7,4,6,3,0,0,0,0,20,71,1138,6226,11567,2657,329,87,535,22610,Port Adelaide - West
40403,20,156,2729,9479,2652,378,78,270,15762,17,323,1303,727,46,9,3,56,2484,3,12,142,446,35,0,3,11,652,20,335,1445,1173,81,9,6,67,3136,33,895,3067,500,17,3,0,116,4631,7,54,406,6,0,0,0,14,487,0,7,171,11,0,3,0,0,192,3,11,6,0,3,0,0,0,23,43,967,3650,517,20,6,0,130,5333,3,3,13,3,3,0,0,3,28,0,0,0,5,0,0,0,0,5,86,1461,7837,11177,2756,393,84,470,24264,West Torrens
40501,12,212,1484,6258,3256,330,71,144,11767,3,27,118,204,5,0,3,5,365,0,0,3,6,10,4,0,0,23,3,27,121,210,15,4,3,5,388,0,71,177,64,3,0,0,8,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,71,180,64,3,0,0,8,326,10,40,13,17,4,0,0,9,93,0,0,0,3,0,3,0,3,9,25,350,1798,6552,3278,337,74,169,12583,Barossa
40103,7,96,1496,5323,3394,812,151,118,11397,0,111,821,656,50,9,0,27,1674,0,34,104,349,54,5,0,10,556,0,145,925,1005,104,14,0,37,2230,17,444,1730,216,14,3,0,54,2478,0,33,156,13,0,0,0,10,212,0,77,138,41,0,0,0,5,261,0,0,3,0,0,0,3,0,6,17,554,2027,270,14,3,3,69,2957,0,0,6,4,0,0,0,0,10,3,0,0,0,0,0,0,0,3,27,795,4454,6602,3512,829,154,224,16597,Burnside
40502,18,183,1379,4430,1836,246,67,115,8274,0,45,60,40,3,3,3,5,159,0,0,3,0,0,0,0,0,3,0,45,63,40,3,3,3,5,162,0,55,56,20,0,0,0,13,144,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,14,0,0,0,0,0,3,0,0,3,0,61,64,20,0,3,0,13,161,3,32,14,30,4,3,3,0,89,0,0,0,0,3,3,0,3,9,21,321,1520,4520,1846,258,73,136,8695,Lower North
40503,15,156,1405,5878,1969,221,59,176,9879,3,65,134,448,25,6,0,25,706,0,0,0,0,3,0,3,0,6,3,65,134,448,28,6,3,25,712,3,115,172,32,3,0,0,18,343,0,5,4,0,0,0,0,0,9,0,19,14,3,0,0,0,3,39,0,0,0,12,0,0,0,0,12,3,139,190,47,3,0,0,21,403,14,42,20,19,11,3,4,4,117,0,0,3,0,0,0,0,3,6,35,402,1752,6392,2011,230,66,229,11117,Mid North
40504,12,148,1667,5141,1972,205,31,138,9314,0,53,134,87,3,3,0,20,300,0,0,3,14,15,4,0,0,36,0,53,137,101,18,7,0,20,336,0,45,65,11,0,0,0,9,130,0,3,0,0,0,0,0,0,3,0,8,10,0,0,0,0,3,21,0,3,0,0,0,0,0,0,3,0,59,75,11,0,0,0,12,157,20,67,45,17,10,0,6,6,171,0,0,0,0,0,3,0,0,3,32,327,1924,5270,2000,215,37,176,9981,Yorke Peninsula
40601,32,303,2166,10312,3572,421,95,316,17217,14,133,850,2060,153,18,16,77,3321,0,3,16,51,20,5,0,0,95,14,136,866,2111,173,23,16,77,3416,5,247,460,140,10,3,3,38,906,0,8,51,4,0,0,0,6,69,0,5,26,11,0,0,0,9,51,0,3,4,0,3,0,0,0,10,5,263,541,155,13,3,3,53,1036,47,91,30,38,9,3,3,37,258,0,5,0,9,3,0,0,0,17,98,798,3603,12625,3770,450,117,483,21944,Eyre Peninsula and South West
40602,18,251,1105,4686,1702,207,65,183,8217,0,70,117,263,25,4,3,23,505,0,0,11,32,3,0,0,4,50,0,70,128,295,28,4,3,27,555,20,111,182,46,4,0,3,18,384,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0,3,42,0,3,3,0,0,0,0,0,6,20,119,219,46,4,0,3,21,432,22,46,34,24,9,3,3,16,157,4,3,5,12,4,3,3,3,37,64,489,1491,5063,1747,217,77,250,9398,Outback - North and East
40701,39,315,2896,9434,3832,495,94,198,17303,0,106,410,166,12,0,0,26,720,0,0,30,91,21,0,0,6,148,0,106,440,257,33,0,0,32,868,5,69,288,84,8,0,0,14,468,0,9,15,4,0,0,0,0,28,0,0,17,0,0,0,0,0,17,0,4,0,0,0,0,0,0,4,5,82,320,88,8,0,0,14,517,26,67,50,34,5,0,6,12,200,0,0,0,3,5,0,0,0,8,70,570,3706,9816,3883,495,100,256,18896,Fleurieu - Kangaroo Island
40702,18,240,2519,13152,4962,575,131,322,21919,3,79,355,396,25,6,6,35,905,0,3,20,18,4,3,0,0,48,3,82,375,414,29,9,6,35,953,13,273,945,200,10,0,4,58,1503,0,3,4,0,0,0,0,3,10,0,6,28,4,0,0,0,0,38,0,3,6,0,0,0,0,0,9,13,285,983,204,10,0,4,61,1560,15,53,28,21,5,0,4,10,136,0,0,8,3,9,0,3,3,26,49,660,3913,13794,5015,584,148,431,24594,Limestone Coast
40703,58,536,3261,13744,4904,546,138,475,23662,3,110,506,610,30,8,6,57,1330,0,3,11,17,11,4,0,0,46,3,113,517,627,41,12,6,57,1376,4,205,600,70,3,0,0,62,944,0,8,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,3,0,3,9,0,0,0,0,0,12,4,216,615,70,3,0,0,62,970,32,121,84,62,18,0,3,48,368,0,4,12,8,3,0,0,3,30,97,990,4489,14511,4969,558,147,645,26406,Murray and Mallee
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (SA)
50101,34,213,1196,5464,5716,570,124,169,13486,4,122,308,369,27,0,0,27,857,0,22,12,80,38,10,0,7,169,4,144,320,449,65,10,0,34,1026,0,34,152,147,16,0,3,6,358,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,0,0,4,4,0,0,0,0,8,0,34,162,154,16,0,3,6,375,23,84,109,36,5,6,3,20,286,0,0,3,5,3,3,0,0,14,61,475,1790,6108,5805,589,130,229,15187,Augusta - Margaret River - Busselton
50102,33,232,1969,11632,13972,1355,219,419,29831,8,266,931,804,65,5,0,78,2157,0,8,63,133,24,9,3,0,240,8,274,994,937,89,14,3,78,2397,11,158,391,339,21,0,0,31,951,0,7,90,21,0,0,0,5,123,0,3,25,6,0,0,0,0,34,0,15,3,8,0,0,0,5,31,11,183,509,374,21,0,0,41,1139,39,147,102,26,10,0,9,117,450,4,0,0,12,7,0,0,0,23,95,836,3574,12981,14099,1369,231,655,33840,Bunbury
50103,26,159,1111,3614,2433,361,84,113,7901,3,24,53,9,3,0,0,3,95,0,0,0,0,0,3,0,0,3,3,24,53,9,3,3,0,3,98,0,61,117,23,4,0,0,13,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,117,23,4,0,0,13,218,10,21,18,14,4,0,0,6,73,3,3,0,5,3,0,0,0,14,42,268,1299,3665,2447,364,84,135,8304,Manjimup
50201,39,309,1988,8644,13221,1179,200,409,25989,6,296,1040,1128,85,3,4,117,2679,0,38,119,351,46,11,0,10,575,6,334,1159,1479,131,14,4,127,3254,5,162,414,626,37,3,0,50,1297,3,5,25,85,7,0,0,0,125,0,0,62,89,4,0,0,0,155,0,0,5,0,0,3,0,0,8,8,167,506,800,48,6,0,50,1585,32,174,175,67,10,3,0,30,491,0,0,0,10,8,0,0,0,18,85,984,3828,11000,13418,1202,204,616,31337,Mandurah
