SA3_MAIN11,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total,SA3_NAME11
20901,3,6,3429,3438,62,195,3449,3706,2507,1251,3312,7070,5077,891,1937,7905,4854,552,1746,7152,4659,319,1367,6345,3207,88,797,4092,1761,26,550,2337,435,0,299,734,22565,3328,16886,42779,3,24,3216,3243,162,305,3212,3679,3303,1313,2836,7452,5397,840,2127,8364,5081,552,2465,8098,4617,248,2256,7121,2777,70,1672,4519,1279,17,1800,3096,206,0,994,1200,22825,3369,20578,46772,6,30,6645,6681,224,500,6661,7385,5810,2564,6148,14522,10474,1731,4064,16269,9935,1104,4211,15250,9276,567,3623,13466,5984,158,2469,8611,3040,43,2350,5433,641,0,1293,1934,45390,6697,37464,89551,Banyule
20902,4,12,1976,1992,120,175,2912,3207,2368,946,3587,6901,3529,711,1931,6171,2724,423,1655,4802,2152,166,1206,3524,1982,48,662,2692,1512,9,562,2083,348,3,280,631,14739,2493,14771,32003,13,19,1948,1980,328,279,2540,3147,2955,1033,2872,6860,3653,751,2040,6444,2634,390,1970,4994,2204,120,1479,3803,1850,30,1319,3199,996,9,1685,2690,165,3,768,936,14798,2634,16621,34053,17,31,3924,3972,448,454,5452,6354,5323,1979,6459,13761,7182,1462,3971,12615,5358,813,3625,9796,4356,286,2685,7327,3832,78,1981,5891,2508,18,2247,4773,513,6,1048,1567,29537,5127,31392,66056,Darebin - North
20903,0,9,2570,2579,14,53,2066,2133,822,405,1295,2522,3132,542,573,4247,3934,419,654,5007,3257,254,487,3998,1535,64,227,1826,457,11,134,602,88,0,62,150,13239,1757,8068,23064,0,9,2445,2454,38,92,1795,1925,1202,464,973,2639,3554,591,722,4867,4132,420,948,5500,3024,231,855,4110,1159,31,525,1715,305,7,362,674,49,0,215,264,13463,1845,8840,24148,0,18,5015,5033,52,145,3861,4058,2024,869,2268,5161,6686,1133,1295,9114,8066,839,1602,10507,6281,485,1342,8108,2694,95,752,3541,762,18,496,1276,137,0,277,414,26702,3602,16908,47212,Nillumbik - Kinglake
20904,4,19,5405,5428,212,365,5027,5604,5408,1620,5311,12339,8195,1083,2610,11888,7346,630,2014,9990,6329,288,1301,7918,3899,79,645,4623,1790,21,508,2319,244,4,173,421,33427,4109,22994,60530,21,38,5106,5165,587,582,4296,5465,6972,1660,4174,12806,8455,1008,3071,12534,7407,579,2773,10759,5942,219,2138,8299,3092,57,1601,4750,1095,10,1434,2539,101,0,489,590,33672,4153,25082,62907,25,57,10511,10593,799,947,9323,11069,12380,3280,9485,25145,16650,2091,5681,24422,14753,1209,4787,20749,12271,507,3439,16217,6991,136,2246,9373,2885,31,1942,4858,345,4,662,1011,67099,8262,48076,123437,Whittlesea - Wallan
21001,4,3,1652,1659,19,58,1582,1659,957,406,1558,2921,2354,306,949,3609,2338,192,758,3288,2293,110,511,2914,2169,29,332,2530,1265,14,296,1575,242,3,140,385,11641,1121,7778,20540,0,5,1518,1523,47,101,1296,1444,1263,422,1214,2899,2559,299,1026,3884,2512,171,1038,3721,2551,89,852,3492,1927,20,860,2807,804,6,988,1798,101,0,458,559,11764,1113,9250,22127,4,8,3170,3182,66,159,2878,3103,2220,828,2772,5820,4913,605,1975,7493,4850,363,1796,7009,4844,199,1363,6406,4096,49,1192,5337,2069,20,1284,3373,343,3,598,944,23405,2234,17028,42667,Keilor
21002,0,4,948,952,3,38,561,602,393,231,318,942,1275,269,252,1796,1456,200,279,1935,1248,111,265,1624,769,32,171,972,250,3,72,325,50,0,29,79,5444,888,2895,9227,0,4,911,915,25,71,441,537,537,238,343,1118,1504,262,318,2084,1490,186,395,2071,1227,75,343,1645,594,21,251,866,152,3,193,348,24,0,106,130,5553,860,3301,9714,0,8,1859,1867,28,109,1002,1139,930,469,661,2060,2779,531,570,3880,2946,386,674,4006,2475,186,608,3269,1363,53,422,1838,402,6,265,673,74,0,135,209,10997,1748,6196,18941,Macedon Ranges
20606,0,8,760,768,29,243,1619,1891,1162,1681,3226,6069,1458,687,1395,3540,1213,341,904,2458,1261,210,702,2173,1129,73,470,1672,650,24,299,973,206,7,119,332,7108,3274,9494,19876,0,12,855,867,79,378,1895,2352,1491,1572,3435,6498,1496,429,1523,3448,1275,215,1170,2660,1346,151,1124,2621,1038,40,853,1931,440,13,788,1241,85,3,456,544,7250,2813,12099,22162,0,20,1615,1635,108,621,3514,4243,2653,3253,6661,12567,2954,1116,2918,6988,2488,556,2074,5118,2607,361,1826,4794,2167,113,1323,3603,1090,37,1087,2214,291,10,575,876,14358,6087,21593,42038,Stonnington - West
20607,0,4,1028,1032,33,253,2171,2457,1440,2383,5067,8890,2214,1274,2134,5622,1696,695,1460,3851,1435,372,1003,2810,954,116,548,1618,592,15,327,934,135,3,111,249,8499,5115,13849,27463,3,10,1136,1149,91,353,2548,2992,1931,2567,5314,9812,2279,1030,2331,5640,1576,497,1643,3716,1422,277,1489,3188,803,67,956,1826,388,9,777,1174,57,0,338,395,8550,4810,16532,29892,3,14,2164,2181,124,606,4719,5449,3371,4950,10381,18702,4493,2304,4465,11262,3272,1192,3103,7567,2857,649,2492,5998,1757,183,1504,3444,980,24,1104,2108,192,3,449,644,17049,9925,30381,57355,Yarra
20701,3,12,5468,5483,81,249,5507,5837,2498,1690,5009,9197,6451,831,1632,8914,7941,648,1567,10156,6292,423,1335,8050,3667,178,833,4678,2130,44,636,2810,672,6,389,1067,29735,4081,22376,56192,3,23,5128,5154,180,396,5147,5723,3235,1691,4386,9312,7759,808,2293,10860,8332,609,2721,11662,5968,343,2550,8861,3209,85,2049,5343,1493,16,2295,3804,337,0,1593,1930,30516,3971,28162,62649,6,35,10596,10637,261,645,10654,11560,5733,3381,9395,18509,14210,1639,3925,19774,16273,1257,4288,21818,12260,766,3885,16911,6876,263,2882,10021,3623,60,2931,6614,1009,6,1982,2997,60251,8052,50538,118841,Boroondara
21003,0,4,1773,1777,113,85,2024,2222,2086,622,2541,5249,2844,460,1257,4561,2238,268,1176,3682,1584,123,851,2558,1457,39,448,1944,1488,13,472,1973,366,0,240,606,12176,1614,10782,24572,16,6,1681,1703,312,160,1493,1965,2634,682,1697,5013,2810,448,1377,4635,2195,253,1361,3809,1573,92,1062,2727,1493,19,1007,2519,1097,11,1501,2609,142,3,731,876,12272,1674,11910,25856,16,10,3454,3480,425,245,3517,4187,4720,1304,4238,10262,5654,908,2634,9196,4433,521,2537,7491,3157,215,1913,5285,2950,58,1455,4463,2585,24,1973,4582,508,3,971,1482,24448,3288,22692,50428,Moreland - North
21004,0,8,1329,1337,42,119,1008,1169,813,480,828,2121,1611,327,503,2441,1796,194,485,2475,1430,117,384,1931,736,28,190,954,362,4,122,488,45,3,41,89,6835,1280,4890,13005,4,15,1293,1312,76,189,937,1202,1028,483,707,2218,1793,293,618,2704,1843,189,745,2777,1316,114,572,2002,613,18,401,1032,244,3,355,602,28,0,141,169,6945,1304,5769,14018,4,23,2622,2649,118,308,1945,2371,1841,963,1535,4339,3404,620,1121,5145,3639,383,1230,5252,2746,231,956,3933,1349,46,591,1986,606,7,477,1090,73,3,182,258,13780,2584,10659,27023,Sunbury
21005,10,6,5049,5065,228,175,4408,4811,4142,863,4135,9140,6106,623,2161,8890,6101,490,1809,8400,4278,194,1136,5608,2729,54,625,3408,1055,10,365,1430,129,6,97,232,24778,2421,19785,46984,36,24,4795,4855,786,282,3574,4642,5318,909,3190,9417,6454,609,2542,9605,5660,397,2390,8447,4030,169,1812,6011,1974,34,1337,3345,608,10,1068,1686,42,0,311,353,24908,2434,21019,48361,46,30,9844,9920,1014,457,7982,9453,9460,1772,7325,18557,12560,1232,4703,18495,11761,887,4199,16847,8308,363,2948,11619,4703,88,1962,6753,1663,20,1433,3116,171,6,408,585,49686,4855,40804,95345,Tullamarine - Broadmeadows
21101,3,12,5282,5297,88,281,4548,4917,3262,1439,4073,8774,6434,1110,2235,9779,7684,702,1950,10336,6752,389,1458,8599,3765,99,828,4692,1666,23,556,2245,341,5,234,580,29995,4060,21164,55219,3,35,5115,5153,233,459,3991,4683,4320,1549,3120,8989,7236,1023,2468,10727,7864,678,2692,11234,6249,315,2495,9059,3074,85,1837,4996,1132,20,1677,2829,181,0,827,1008,30292,4164,24222,58678,6,47,10397,10450,321,740,8539,9600,7582,2988,7193,17763,13670,2133,4703,20506,15548,1380,4642,21570,13001,704,3953,17658,6839,184,2665,9688,2798,43,2233,5074,522,5,1061,1588,60287,8224,45386,113897,Knox
21102,0,0,992,992,5,17,796,818,281,111,540,932,1163,138,242,1543,1627,97,215,1939,1297,68,172,1537,854,20,119,993,368,0,84,452,58,0,33,91,5653,451,3193,9297,0,3,939,942,18,26,689,733,401,139,406,946,1436,132,252,1820,1669,107,311,2087,1268,42,318,1628,715,19,253,987,223,0,227,450,33,0,118,151,5763,468,3513,9744,0,3,1931,1934,23,43,1485,1551,682,250,946,1878,2599,270,494,3363,3296,204,526,4026,2565,110,490,3165,1569,39,372,1980,591,0,311,902,91,0,151,242,11416,919,6706,19041,Manningham - East
21103,0,14,3297,3311,78,262,2822,3162,2525,1216,2680,6421,4485,832,1622,6939,4350,483,1567,6400,3720,298,1097,5115,2483,99,635,3217,1360,22,500,1882,305,3,225,533,19306,3229,14445,36980,5,33,3085,3123,203,386,2414,3003,3170,1251,2246,6667,4741,776,1996,7513,4477,496,2080,7053,3628,248,1994,5870,2129,59,1579,3767,988,10,1497,2495,156,0,735,891,19497,3259,17626,40382,5,47,6382,6434,281,648,5236,6165,5695,2467,4926,13088,9226,1608,3618,14452,8827,979,3647,13453,7348,546,3091,10985,4612,158,2214,6984,2348,32,1997,4377,461,3,960,1424,38803,6488,32071,77362,Maroondah
21104,0,0,1536,1536,40,84,1518,1642,1362,441,1560,3363,2758,313,872,3943,2448,196,779,3423,2228,128,574,2930,1802,44,390,2236,985,11,290,1286,222,0,148,370,11845,1217,7667,20729,4,7,1493,1504,93,133,1228,1454,1756,462,1192,3410,3004,307,1051,4362,2456,200,1034,3690,2273,98,1036,3407,1625,28,949,2602,673,10,961,1644,115,3,500,618,11999,1248,9444,22691,4,7,3029,3040,133,217,2746,3096,3118,903,2752,6773,5762,620,1923,8305,4904,396,1813,7113,4501,226,1610,6337,3427,72,1339,4838,1658,21,1251,2930,337,3,648,988,23844,2465,17111,43420,Whitehorse - East
21105,0,24,4985,5009,125,334,3752,4211,2715,1588,2990,7293,5888,1448,2004,9340,6675,1046,2177,9898,6253,592,1620,8465,3679,178,974,4831,1548,24,505,2077,285,0,246,531,27168,5234,19253,51655,3,58,4691,4752,251,520,3269,4040,3584,1685,2402,7671,6527,1443,2268,10238,6921,989,2614,10524,6066,506,2371,8943,2927,115,1734,4776,1049,13,1407,2469,143,3,672,818,27471,5332,21428,54231,3,82,9676,9761,376,854,7021,8251,6299,3273,5392,14964,12415,2891,4272,19578,13596,2035,4791,20422,12319,1098,3991,17408,6606,293,2708,9607,2597,37,1912,4546,428,3,918,1349,54639,10566,40681,105886,Yarra Ranges
21201,0,23,2556,2579,91,326,1711,2128,2019,1083,1332,4434,3381,765,973,5119,3131,493,939,4563,2512,285,724,3521,1569,83,387,2039,709,12,241,962,129,0,105,234,13541,3070,8968,25579,0,35,2420,2455,209,521,1448,2178,2522,1110,1274,4906,3606,740,1216,5562,3175,492,1136,4803,2326,211,936,3473,1334,43,761,2138,468,15,565,1048,53,3,264,320,13693,3170,10020,26883,0,58,4976,5034,300,847,3159,4306,4541,2193,2606,9340,6987,1505,2189,10681,6306,985,2075,9366,4838,496,1660,6994,2903,126,1148,4177,1177,27,806,2010,182,3,369,554,27234,6240,18988,52462,Cardinia
21202,0,6,4708,4714,123,213,3683,4019,3071,1067,3212,7350,6107,815,1662,8584,6375,506,1525,8406,4822,269,999,6090,2550,71,516,3137,1223,20,349,1592,222,5,153,380,24493,2972,16807,44272,13,23,4422,4458,327,387,3054,3768,4215,1074,2535,7824,6702,756,2058,9516,6167,505,2033,8705,4258,219,1685,6162,2052,58,1310,3420,812,12,1159,1983,110,3,460,573,24656,3037,18716,46409,13,29,9130,9172,450,600,6737,7787,7286,2141,5747,15174,12809,1571,3720,18100,12542,1011,3558,17111,9080,488,2684,12252,4602,129,1826,6557,2035,32,1508,3575,332,8,613,953,49149,6009,35523,90681,Casey - North
21203,3,26,4848,4877,178,360,3322,3860,4334,1553,3233,9120,6868,1048,1955,9871,5785,674,1623,8082,3777,317,1051,5145,2007,75,576,2658,802,20,312,1134,126,0,111,237,23880,4073,17031,44984,21,48,4315,4384,518,628,2784,3930,5806,1558,2612,9976,7034,987,2203,10224,5298,626,2121,8045,3292,258,1626,5176,1513,55,1076,2644,520,10,807,1337,61,3,335,399,24063,4173,17879,46115,24,74,9163,9261,696,988,6106,7790,10140,3111,5845,19096,13902,2035,4158,20095,11083,1300,3744,16127,7069,575,2677,10321,3520,130,1652,5302,1322,30,1119,2471,187,3,446,636,47943,8246,34910,91099,Casey - South
21204,5,15,5424,5444,384,208,5926,6518,5438,884,7326,13648,6624,687,3467,10778,6465,501,2916,9882,6085,275,2236,8596,4377,106,1339,5822,2408,42,843,3293,485,12,306,803,32271,2730,29783,64784,48,29,4735,4812,1019,326,4184,5529,7083,921,4696,12700,6791,658,3315,10764,6243,510,3326,10079,5917,208,3176,9301,3574,83,2474,6131,1527,20,2508,4055,215,6,1048,1269,32417,2761,29462,64640,53,44,10159,10256,1403,534,10110,12047,12521,1805,12022,26348,13415,1345,6782,21542,12708,1011,6242,19961,12002,483,5412,17897,7951,189,3813,11953,3935,62,3351,7348,700,18,1354,2072,64688,5491,59245,129424,Dandenong
21205,5,9,4992,5006,118,320,7006,7444,3619,1083,6170,10872,6771,682,2354,9807,7113,492,1927,9532,6107,266,1415,7788,5189,98,935,6222,3264,24,820,4108,622,5,367,994,32808,2979,25986,61773,7,13,4571,4591,306,456,5753,6515,4675,1071,4137,9883,7708,641,2609,10958,7128,489,2673,10290,6175,236,2382,8793,4821,49,2212,7082,2157,16,2480,4653,279,3,1249,1531,33256,2974,28066,64296,12,22,9563,9597,424,776,12759,13959,8294,2154,10307,20755,14479,1323,4963,20765,14241,981,4600,19822,12282,502,3797,16581,10010,147,3147,13304,5421,40,3300,8761,901,8,1616,2525,66064,5953,54052,126069,Monash
21301,8,9,5950,5967,254,256,6173,6683,4668,1174,7372,13214,6869,898,3533,11300,7238,535,2718,10491,6727,308,1998,9033,4134,83,1016,5233,1847,28,555,2430,303,0,249,552,32048,3291,29564,64903,28,37,5434,5499,761,386,4903,6050,6111,1261,5285,12657,7399,840,3904,12143,7251,481,3394,11126,6242,227,2739,9208,3166,44,1992,5202,1153,14,1807,2974,129,0,741,870,32240,3290,30199,65729,36,46,11384,11466,1015,642,11076,12733,10779,2435,12657,25871,14268,1738,7437,23443,14489,1016,6112,21617,12969,535,4737,18241,7300,127,3008,10435,3000,42,2362,5404,432,0,990,1422,64288,6581,59763,130632,Brimbank
21302,0,11,2267,2278,76,138,2082,2296,1837,855,2438,5130,3433,799,1569,5801,3353,527,1469,5349,2540,247,1141,3928,1814,83,534,2431,1073,12,470,1555,243,6,219,468,14369,2678,12189,29236,15,17,2052,2084,204,199,1688,2091,2377,981,1824,5182,3669,769,1680,6118,3377,471,1683,5531,2496,214,1403,4113,1539,53,1055,2647,755,12,1257,2024,113,0,578,691,14545,2716,13220,30481,15,28,4319,4362,280,337,3770,4387,4214,1836,4262,10312,7102,1568,3249,11919,6730,998,3152,10880,5036,461,2544,8041,3353,136,1589,5078,1828,24,1727,3579,356,6,797,1159,28914,5394,25409,59717,Hobsons Bay
21303,0,6,1522,1528,93,196,2520,2809,2205,1217,3556,6978,3037,958,1739,5734,2127,514,1384,4025,1447,217,999,2663,909,40,512,1461,653,11,361,1025,173,3,163,339,10644,3162,12756,26562,7,9,1462,1478,282,283,2049,2614,2825,1290,2554,6669,3005,840,1852,5697,1924,455,1614,3993,1332,146,1226,2704,792,16,757,1565,464,9,880,1353,78,0,458,536,10709,3048,12852,26609,7,15,2984,3006,375,479,4569,5423,5030,2507,6110,13647,6042,1798,3591,11431,4051,969,2998,8018,2779,363,2225,5367,1701,56,1269,3026,1117,20,1241,2378,251,3,621,875,21353,6210,25608,53171,Maribyrnong
21304,3,31,4061,4095,142,408,3143,3693,4241,1523,3123,8887,6653,1012,1834,9499,5036,578,1391,7005,4175,266,1091,5532,1998,81,508,2587,677,15,283,975,111,0,86,197,23036,3914,15520,42470,14,65,3767,3846,417,617,2674,3708,5520,1552,2859,9931,6710,929,2350,9989,4850,527,1899,7276,3814,228,1615,5657,1435,40,1037,2512,455,8,843,1306,57,0,344,401,23272,3966,17388,44626,17,96,7828,7941,559,1025,5817,7401,9761,3075,5982,18818,13363,1941,4184,19488,9886,1105,3290,14281,7989,494,2706,11189,3433,121,1545,5099,1132,23,1126,2281,168,0,430,598,46308,7880,32908,87096,Melton - Bacchus Marsh
21305,7,32,5099,5138,241,552,4440,5233,6655,2169,4834,13658,8724,1449,2534,12707,6686,764,2092,9542,4702,342,1388,6432,2385,82,650,3117,932,14,321,1267,139,6,128,273,30471,5410,21486,57367,19,83,5017,5119,675,828,3675,5178,8512,2206,4128,14846,8636,1261,3180,13077,6327,704,2755,9786,4204,253,2006,6463,1818,51,1283,3152,618,11,1003,1632,73,0,420,493,30882,5397,23467,59746,26,115,10116,10257,916,1380,8115,10411,15167,4375,8962,28504,17360,2710,5714,25784,13013,1468,4847,19328,8906,595,3394,12895,4203,133,1933,6269,1550,25,1324,2899,212,6,548,766,61353,10807,44953,117113,Wyndham
21401,0,27,3993,4020,102,437,3249,3788,2565,1848,3259,7672,4668,1321,2453,8442,4767,855,2402,8024,4209,419,1786,6414,2704,160,1046,3910,1425,39,622,2086,317,6,263,586,20757,5112,19073,44942,6,50,3806,3862,231,742,2797,3770,3399,1858,2875,8132,4979,1209,2772,8960,4842,811,2881,8534,3948,380,2587,6915,2376,115,1976,4467,1034,24,1683,2741,167,3,777,947,20982,5192,22154,48328,6,77,7799,7882,333,1179,6046,7558,5964,3706,6134,15804,9647,2530,5225,17402,9609,1666,5283,16558,8157,799,4373,13329,5080,275,3022,8377,2459,63,2305,4827,484,9,1040,1533,41739,10304,41227,93270,Frankston
21402,3,30,4174,4207,60,333,2726,3119,1910,1253,2077,5240,5098,1258,1867,8223,5633,923,2091,8647,5692,618,1760,8070,4941,285,1302,6528,2995,75,1031,4101,713,5,477,1195,27045,4780,17505,49330,6,60,3707,3773,131,500,2218,2849,2589,1381,1968,5938,5879,1298,2362,9539,5861,896,2648,9405,5876,559,2792,9227,4573,196,2589,7358,2155,49,2449,4653,341,3,1367,1711,27411,4942,22100,54453,9,90,7881,7980,191,833,4944,5968,4499,2634,4045,11178,10977,2556,4229,17762,11494,1819,4739,18052,11568,1177,4552,17297,9514,481,3891,13886,5150,124,3480,8754,1054,8,1844,2906,54456,9722,39605,103783,Mornington Peninsula
21501,0,24,1723,1747,37,268,969,1274,912,536,940,2388,1887,367,810,3064,2530,313,1125,3968,2596,212,1003,3811,1883,61,663,2607,1153,21,494,1668,251,4,192,447,11249,1806,7919,20974,4,69,1528,1601,89,361,666,1116,1231,495,832,2558,2179,391,887,3457,2638,296,1030,3964,2563,166,951,3680,1766,51,905,2722,784,11,1207,2002,127,0,618,745,11381,1840,8624,21845,4,93,3251,3348,126,629,1635,2390,2143,1031,1772,4946,4066,758,1697,6521,5168,609,2155,7932,5159,378,1954,7491,3649,112,1568,5329,1937,32,1701,3670,378,4,810,1192,22630,3646,16543,42819,Grampians
21502,4,24,1684,1712,73,229,941,1243,826,513,910,2249,1679,408,801,2888,1967,252,929,3148,1879,151,722,2752,1317,63,464,1844,795,16,295,1106,174,0,128,302,8714,1656,6874,17244,6,56,1579,1641,114,311,820,1245,1137,552,976,2665,1910,394,922,3226,2143,254,964,3361,1857,134,782,2773,1139,39,716,1894,540,10,830,1380,89,3,403,495,8935,1753,7992,18680,10,80,3263,3353,187,540,1761,2488,1963,1065,1886,4914,3589,802,1723,6114,4110,506,1893,6509,3736,285,1504,5525,2456,102,1180,3738,1335,26,1125,2486,263,3,531,797,17649,3409,14866,35924,Mildura
21503,0,18,1173,1191,36,151,659,846,643,344,684,1671,1145,206,541,1892,1558,204,616,2378,1606,107,617,2330,1150,45,449,1644,712,15,294,1021,165,5,123,293,7015,1095,5156,13266,6,50,988,1044,76,204,457,737,850,332,501,1683,1328,218,521,2067,1633,179,564,2376,1524,88,529,2141,1060,34,598,1692,503,11,663,1177,78,3,364,445,7058,1119,5185,13362,6,68,2161,2235,112,355,1116,1583,1493,676,1185,3354,2473,424,1062,3959,3191,383,1180,4754,3130,195,1146,4471,2210,79,1047,3336,1215,26,957,2198,243,8,487,738,14073,2214,10341,26628,Murray River - Swan Hill
21601,0,13,1223,1236,32,135,565,732,505,331,522,1358,1236,265,476,1977,1563,227,623,2413,1521,119,521,2161,1212,58,378,1648,628,15,251,894,129,5,104,238,6826,1168,4663,12657,0,37,1056,1093,71,198,486,755,725,336,522,1583,1404,266,567,2237,1619,203,645,2467,1498,107,558,2163,1107,41,486,1634,443,12,627,1082,65,0,301,366,6932,1200,5248,13380,0,50,2279,2329,103,333,1051,1487,1230,667,1044,2941,2640,531,1043,4214,3182,430,1268,4880,3019,226,1079,4324,2319,99,864,3282,1071,27,878,1976,194,5,405,604,13758,2368,9911,26037,Campaspe
21602,0,10,821,831,27,96,409,532,444,246,409,1099,872,215,420,1507,1114,160,488,1762,1202,90,431,1723,962,62,338,1362,608,10,212,830,132,3,92,227,5361,892,3620,9873,0,18,794,812,58,125,291,474,589,268,374,1231,985,206,391,1582,1201,153,406,1760,1234,97,428,1759,851,41,439,1331,444,6,478,928,55,3,240,298,5417,917,3841,10175,0,28,1615,1643,85,221,700,1006,1033,514,783,2330,1857,421,811,3089,2315,313,894,3522,2436,187,859,3482,1813,103,777,2693,1052,16,690,1758,187,6,332,525,10778,1809,7461,20048,Moira
21603,4,30,2048,2082,59,232,1152,1443,1213,623,1165,3001,2210,409,1025,3644,2395,319,957,3671,2248,182,730,3160,1445,73,483,2001,798,9,316,1123,178,3,121,302,10550,1880,7997,20427,6,53,1854,1913,174,335,988,1497,1577,631,1163,3371,2399,396,1087,3882,2450,305,1114,3869,2182,154,940,3276,1233,40,700,1973,552,11,800,1363,94,3,396,493,10667,1928,9042,21637,10,83,3902,3995,233,567,2140,2940,2790,1254,2328,6372,4609,805,2112,7526,4845,624,2071,7540,4430,336,1670,6436,2678,113,1183,3974,1350,20,1116,2486,272,6,517,795,21217,3808,17039,42064,Shepparton
21701,0,15,1144,1159,21,124,525,670,494,359,575,1428,1218,254,490,1962,1607,215,669,2491,1685,131,568,2384,1053,52,380,1485,579,10,278,867,127,0,110,237,6784,1160,4739,12683,0,41,1016,1057,53,172,390,615,729,368,482,1579,1417,252,508,2177,1675,207,649,2531,1576,125,581,2282,950,29,564,1543,407,4,647,1058,60,0,331,391,6867,1198,5168,13233,0,56,2160,2216,74,296,915,1285,1223,727,1057,3007,2635,506,998,4139,3282,422,1318,5022,3261,256,1149,4666,2003,81,944,3028,986,14,925,1925,187,0,441,628,13651,2358,9907,25916,Glenelg - Southern Grampians
21702,0,24,2827,2851,72,359,1597,2028,1397,925,1467,3789,2911,621,1203,4735,3447,501,1413,5361,3507,311,1169,4987,2338,97,725,3160,1293,25,543,1861,269,5,218,492,15234,2868,11162,29264,3,72,2486,2561,149,524,1253,1926,1846,898,1287,4031,3232,625,1284,5141,3645,499,1581,5725,3403,235,1298,4936,2028,63,1222,3313,921,11,1422,2354,136,3,728,867,15363,2930,12561,30854,3,96,5313,5412,221,883,2850,3954,3243,1823,2754,7820,6143,1246,2487,9876,7092,1000,2994,11086,6910,546,2467,9923,4366,160,1947,6473,2214,36,1965,4215,405,8,946,1359,30597,5798,23723,60118,Warrnambool - Otway Ranges
